"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Enontekiö Kilpisjärvi","2011","4","3","03:00","102","2.3"
"Enontekiö Kilpisjärvi","2011","4","4","03:00","98","1.7"
"Enontekiö Kilpisjärvi","2011","4","5","03:00","96","-1.8"
"Enontekiö Kilpisjärvi","2011","4","6","03:00","95","-0.1"
"Enontekiö Kilpisjärvi","2011","4","7","03:00","95","-0.6"
"Enontekiö Kilpisjärvi","2011","4","8","03:00","94","-1.3"
"Enontekiö Kilpisjärvi","2011","4","9","03:00","95","-2"
"Enontekiö Kilpisjärvi","2011","4","10","03:00","94","-0.7"
"Enontekiö Kilpisjärvi","2011","4","11","03:00","95","3.3"
"Enontekiö Kilpisjärvi","2011","4","12","03:00","92","2.2"
"Enontekiö Kilpisjärvi","2011","4","13","03:00","91","-0.5"
"Enontekiö Kilpisjärvi","2011","4","14","03:00","90","0.3"
"Enontekiö Kilpisjärvi","2011","4","15","03:00","90","3.2"
"Enontekiö Kilpisjärvi","2011","4","16","03:00","89","0.1"
"Enontekiö Kilpisjärvi","2011","4","17","03:00","100","-0.9"
"Enontekiö Kilpisjärvi","2011","4","18","03:00","94","-1.6"
"Enontekiö Kilpisjärvi","2011","4","19","03:00","91","-0.7"
"Enontekiö Kilpisjärvi","2011","4","20","03:00","91","0.2"
"Enontekiö Kilpisjärvi","2011","4","21","03:00","87","-0.3"
"Enontekiö Kilpisjärvi","2011","4","22","03:00","86","1.1"
"Enontekiö Kilpisjärvi","2011","4","23","03:00","84","2.1"
"Enontekiö Kilpisjärvi","2011","4","24","03:00","83","0.2"
"Enontekiö Kilpisjärvi","2011","4","25","03:00","81","4.5"
"Enontekiö Kilpisjärvi","2011","4","26","03:00","73","2.6"
"Enontekiö Kilpisjärvi","2011","4","27","03:00","72","0.3"
"Enontekiö Kilpisjärvi","2011","4","28","03:00","74","1.8"
"Enontekiö Kilpisjärvi","2011","4","29","03:00","72","1.8"
"Enontekiö Kilpisjärvi","2011","4","30","03:00","70","1.2"
"Enontekiö Kilpisjärvi","2011","5","1","03:00","67","0.2"
"Enontekiö Kilpisjärvi","2011","5","2","03:00","66","-1.1"
"Enontekiö Kilpisjärvi","2011","5","3","03:00","66","-1.7"
"Enontekiö Kilpisjärvi","2011","5","4","03:00","66","-1.1"
"Enontekiö Kilpisjärvi","2011","5","5","03:00","65","0.2"
"Enontekiö Kilpisjärvi","2011","5","6","03:00","65","0.7"
"Enontekiö Kilpisjärvi","2011","5","7","03:00","65","1.3"
"Enontekiö Kilpisjärvi","2011","5","8","03:00","62","3.2"
"Enontekiö Kilpisjärvi","2011","5","9","03:00","59","3.7"
"Enontekiö Kilpisjärvi","2011","5","10","03:00","56","1.4"
"Enontekiö Kilpisjärvi","2011","5","11","03:00","55","2.9"
"Enontekiö Kilpisjärvi","2011","5","12","03:00","53","1.6"
"Enontekiö Kilpisjärvi","2011","5","13","03:00","51","2.7"
"Enontekiö Kilpisjärvi","2011","5","14","03:00","48","6"
"Enontekiö Kilpisjärvi","2011","5","15","03:00","44","6.2"
"Enontekiö Kilpisjärvi","2011","5","16","03:00","40","5.2"
"Enontekiö Kilpisjärvi","2011","5","17","03:00","34","1.8"
"Enontekiö Kilpisjärvi","2011","5","18","03:00","34","0.3"
"Enontekiö Kilpisjärvi","2011","5","19","03:00","33","1.8"
"Enontekiö Kilpisjärvi","2011","5","20","03:00","28","4.7"
"Enontekiö Kilpisjärvi","2011","5","21","03:00","25","3.9"
"Enontekiö Kilpisjärvi","2011","5","22","03:00","15","6.2"
"Enontekiö Kilpisjärvi","2011","5","23","03:00","13","6.1"
"Enontekiö Kilpisjärvi","2011","5","24","03:00","5","6"
"Enontekiö Kilpisjärvi","2011","5","25","03:00","0","6.2"
"Enontekiö Kilpisjärvi","2011","5","26","03:00","0","2"
"Enontekiö Kilpisjärvi","2011","5","27","03:00","0","1.8"
"Enontekiö Kilpisjärvi","2011","5","28","03:00","0","3.7"
"Enontekiö Kilpisjärvi","2011","5","29","03:00","0","6.2"
"Enontekiö Kilpisjärvi","2011","5","30","03:00","0","6.6"
"Enontekiö Kilpisjärvi","2011","5","31","03:00","-1","6.1"
"Enontekiö Kilpisjärvi","2011","6","1","03:00","0","6.7"
"Enontekiö Kilpisjärvi","2011","6","2","03:00","0","6.2"
"Enontekiö Kilpisjärvi","2011","6","3","03:00","0","7.3"
"Enontekiö Kilpisjärvi","2011","6","4","03:00","0","5.2"
"Enontekiö Kilpisjärvi","2011","6","5","03:00","-1","3.9"
"Enontekiö Kilpisjärvi","2011","6","6","03:00","-1","9.6"
"Enontekiö Kilpisjärvi","2011","6","7","03:00","-1","11.3"
"Enontekiö Kilpisjärvi","2011","6","8","03:00","-1","9.5"
"Enontekiö Kilpisjärvi","2011","6","9","03:00","-1","14.6"
"Enontekiö Kilpisjärvi","2011","6","10","03:00","-1","18.7"
"Enontekiö Kilpisjärvi","2011","6","11","03:00","-1","14.9"
"Enontekiö Kilpisjärvi","2011","6","12","03:00","-1","9.3"
"Enontekiö Kilpisjärvi","2011","6","13","03:00","-1","8.2"
"Enontekiö Kilpisjärvi","2011","6","14","03:00","-1","11"
"Enontekiö Kilpisjärvi","2011","6","15","03:00","-1","12.3"
"Enontekiö Kilpisjärvi","2011","6","16","03:00","-1","10.1"
"Enontekiö Kilpisjärvi","2011","6","17","03:00","-1","9.7"
"Enontekiö Kilpisjärvi","2011","6","18","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","6","19","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2011","6","20","03:00","-1","11.3"
"Enontekiö Kilpisjärvi","2011","6","21","03:00","-1","9.3"
"Enontekiö Kilpisjärvi","2011","6","22","03:00","-1","9.7"
"Enontekiö Kilpisjärvi","2011","6","23","03:00","-1","9.7"
"Enontekiö Kilpisjärvi","2011","6","24","03:00","-1","10.2"
"Enontekiö Kilpisjärvi","2011","6","25","03:00","-1","8.9"
"Enontekiö Kilpisjärvi","2011","6","26","03:00","-1","9.9"
"Enontekiö Kilpisjärvi","2011","6","27","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2011","6","28","03:00","-1","13.5"
"Enontekiö Kilpisjärvi","2011","6","29","03:00","-1","14.8"
"Enontekiö Kilpisjärvi","2011","6","30","03:00","-1","12.2"
"Enontekiö Kilpisjärvi","2011","7","1","03:00","-1","9.3"
"Enontekiö Kilpisjärvi","2011","7","2","03:00","-1","9.4"
"Enontekiö Kilpisjärvi","2011","7","3","03:00","-1","9"
"Enontekiö Kilpisjärvi","2011","7","4","03:00","-1","10.6"
"Enontekiö Kilpisjärvi","2011","7","5","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2011","7","6","03:00","-1","8.9"
"Enontekiö Kilpisjärvi","2011","7","7","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","7","8","03:00","-1","16.6"
"Enontekiö Kilpisjärvi","2011","7","9","03:00","-1","18.6"
"Enontekiö Kilpisjärvi","2011","7","10","03:00","-1","16"
"Enontekiö Kilpisjärvi","2011","7","11","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","7","12","03:00","-1","8.4"
"Enontekiö Kilpisjärvi","2011","7","13","03:00","-1","7.9"
"Enontekiö Kilpisjärvi","2011","7","14","03:00","-1","7.7"
"Enontekiö Kilpisjärvi","2011","7","15","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2011","7","16","03:00","-1","8.8"
"Enontekiö Kilpisjärvi","2011","7","17","03:00","-1","8.2"
"Enontekiö Kilpisjärvi","2011","7","18","03:00","-1","11.3"
"Enontekiö Kilpisjärvi","2011","7","19","03:00","-1","14.5"
"Enontekiö Kilpisjärvi","2011","7","20","03:00","-1","15.1"
"Enontekiö Kilpisjärvi","2011","7","21","03:00","-1","12.2"
"Enontekiö Kilpisjärvi","2011","7","22","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","7","23","03:00","-1","9.2"
"Enontekiö Kilpisjärvi","2011","7","24","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","7","25","03:00","-1","14"
"Enontekiö Kilpisjärvi","2011","7","26","03:00","-1","14.5"
"Enontekiö Kilpisjärvi","2011","7","27","03:00","-1","13"
"Enontekiö Kilpisjärvi","2011","7","28","03:00","-1","13.2"
"Enontekiö Kilpisjärvi","2011","7","29","03:00","-1","15.9"
"Enontekiö Kilpisjärvi","2011","7","30","03:00","-1","11.8"
"Enontekiö Kilpisjärvi","2011","7","31","03:00","-1","14.1"
"Enontekiö Kilpisjärvi","2011","8","1","03:00","-1","14.8"
"Enontekiö Kilpisjärvi","2011","8","2","03:00","-1","15"
"Enontekiö Kilpisjärvi","2011","8","3","03:00","-1","12.1"
"Enontekiö Kilpisjärvi","2011","8","4","03:00","-1","8.4"
"Enontekiö Kilpisjärvi","2011","8","5","03:00","-1","8"
"Enontekiö Kilpisjärvi","2011","8","6","03:00","-1","8.2"
"Enontekiö Kilpisjärvi","2011","8","7","03:00","-1","6.8"
"Enontekiö Kilpisjärvi","2011","8","8","03:00","-1","7.2"
"Enontekiö Kilpisjärvi","2011","8","9","03:00","-1","7.8"
"Enontekiö Kilpisjärvi","2011","8","10","03:00","-1","6.5"
"Enontekiö Kilpisjärvi","2011","8","11","03:00","-1","6"
"Enontekiö Kilpisjärvi","2011","8","12","03:00","-1","6.3"
"Enontekiö Kilpisjärvi","2011","8","13","03:00","-1","8.4"
"Enontekiö Kilpisjärvi","2011","8","14","03:00","-1","12.5"
"Enontekiö Kilpisjärvi","2011","8","15","03:00","-","13.7"
"Enontekiö Kilpisjärvi","2011","8","16","03:00","-1","13.5"
"Enontekiö Kilpisjärvi","2011","8","17","03:00","-1","13.7"
"Enontekiö Kilpisjärvi","2011","8","18","03:00","-1","12.4"
"Enontekiö Kilpisjärvi","2011","8","19","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2011","8","20","03:00","-1","9.2"
"Enontekiö Kilpisjärvi","2011","8","21","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2011","8","22","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","8","23","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","8","24","03:00","-1","10.9"
"Enontekiö Kilpisjärvi","2011","8","25","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2011","8","26","03:00","-1","13.4"
"Enontekiö Kilpisjärvi","2011","8","27","03:00","-1","12.7"
"Enontekiö Kilpisjärvi","2011","8","28","03:00","-1","11.7"
"Enontekiö Kilpisjärvi","2011","8","29","03:00","-1","9.1"
"Enontekiö Kilpisjärvi","2011","8","30","03:00","-1","8.1"
"Enontekiö Kilpisjärvi","2011","8","31","03:00","-1","7.7"
"Enontekiö Kilpisjärvi","2011","9","1","03:00","-1","6.4"
"Enontekiö Kilpisjärvi","2011","9","2","03:00","-1","8.6"
"Enontekiö Kilpisjärvi","2011","9","3","03:00","-1","8.6"
"Enontekiö Kilpisjärvi","2011","9","4","03:00","-1","8.8"
"Enontekiö Kilpisjärvi","2011","9","5","03:00","-1","12.1"
"Enontekiö Kilpisjärvi","2011","9","6","03:00","-1","13"
"Enontekiö Kilpisjärvi","2011","9","7","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2011","9","8","03:00","-1","10.8"
"Enontekiö Kilpisjärvi","2011","9","9","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2011","9","10","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2011","9","11","03:00","-1","10.7"
"Enontekiö Kilpisjärvi","2011","9","12","03:00","-1","10.7"
"Enontekiö Kilpisjärvi","2011","9","13","03:00","-1","10.7"
"Enontekiö Kilpisjärvi","2011","9","14","03:00","-1","10.2"
"Enontekiö Kilpisjärvi","2011","9","15","03:00","-1","7.9"
"Enontekiö Kilpisjärvi","2011","9","16","03:00","-1","6.7"
"Enontekiö Kilpisjärvi","2011","9","17","03:00","-1","6.1"
"Enontekiö Kilpisjärvi","2011","9","18","03:00","-1","6.4"
"Enontekiö Kilpisjärvi","2011","9","19","03:00","-1","6.8"
"Enontekiö Kilpisjärvi","2011","9","20","03:00","-1","6.4"
"Enontekiö Kilpisjärvi","2011","9","21","03:00","-1","6.6"
"Enontekiö Kilpisjärvi","2011","9","22","03:00","-1","4.7"
"Enontekiö Kilpisjärvi","2011","9","23","03:00","-1","3.1"
"Enontekiö Kilpisjärvi","2011","9","24","03:00","-1","4.5"
"Enontekiö Kilpisjärvi","2011","9","25","03:00","-1","5.7"
"Enontekiö Kilpisjärvi","2011","9","26","03:00","-1","7.6"
"Enontekiö Kilpisjärvi","2011","9","27","03:00","-1","6.7"
"Enontekiö Kilpisjärvi","2011","9","28","03:00","-1","5.4"
"Enontekiö Kilpisjärvi","2011","9","29","03:00","-1","6.9"
"Enontekiö Kilpisjärvi","2011","9","30","03:00","-1","6.5"
"Enontekiö Kilpisjärvi","2011","10","1","03:00","-1","5.1"
"Enontekiö Kilpisjärvi","2011","10","2","03:00","-1","6.5"
"Enontekiö Kilpisjärvi","2011","10","3","03:00","-1","5.5"
"Enontekiö Kilpisjärvi","2011","10","4","03:00","-1","3.4"
"Enontekiö Kilpisjärvi","2011","10","5","03:00","-1","4.2"
"Enontekiö Kilpisjärvi","2011","10","6","03:00","-1","2.7"
"Enontekiö Kilpisjärvi","2011","10","7","03:00","-1","2.7"
"Enontekiö Kilpisjärvi","2011","10","8","03:00","-1","-0.3"
"Enontekiö Kilpisjärvi","2011","10","9","03:00","-1","-2.9"
"Enontekiö Kilpisjärvi","2011","10","10","03:00","1","0.5"
"Enontekiö Kilpisjärvi","2011","10","11","03:00","1","-0.2"
"Enontekiö Kilpisjärvi","2011","10","12","03:00","-1","1.9"
"Enontekiö Kilpisjärvi","2011","10","13","03:00","1","0.5"
"Enontekiö Kilpisjärvi","2011","10","14","03:00","1","0.2"
"Enontekiö Kilpisjärvi","2011","10","15","03:00","0","6.1"
"Enontekiö Kilpisjärvi","2011","10","16","03:00","-1","6.9"
"Enontekiö Kilpisjärvi","2011","10","17","03:00","-1","4.4"
"Enontekiö Kilpisjärvi","2011","10","18","03:00","-1","3"
"Enontekiö Kilpisjärvi","2011","10","19","03:00","-1","2.8"
"Enontekiö Kilpisjärvi","2011","10","20","03:00","-1","2.8"
"Enontekiö Kilpisjärvi","2011","10","21","03:00","-1","1.7"
"Enontekiö Kilpisjärvi","2011","10","22","03:00","-1","-1.5"
"Enontekiö Kilpisjärvi","2011","10","23","03:00","-1","-0.3"
"Enontekiö Kilpisjärvi","2011","10","24","03:00","-1","3.4"
"Enontekiö Kilpisjärvi","2011","10","25","03:00","-1","5.2"
"Enontekiö Kilpisjärvi","2011","10","26","03:00","-1","0.1"
"Enontekiö Kilpisjärvi","2011","10","27","03:00","-1","1.2"
"Enontekiö Kilpisjärvi","2011","10","28","03:00","-1","0.2"
"Enontekiö Kilpisjärvi","2011","10","29","03:00","-1","2.6"
"Enontekiö Kilpisjärvi","2011","10","30","03:00","-1","4.8"
"Enontekiö Kilpisjärvi","2011","10","31","02:00","-1","1.7"
"Enontekiö Kilpisjärvi","2011","11","1","02:00","-1","4.2"
"Enontekiö Kilpisjärvi","2011","11","2","02:00","-1","5.5"
"Enontekiö Kilpisjärvi","2011","11","3","02:00","-1","0.7"
"Enontekiö Kilpisjärvi","2011","11","4","02:00","-1","-0.5"
"Enontekiö Kilpisjärvi","2011","11","5","02:00","-1","2.7"
"Enontekiö Kilpisjärvi","2011","11","6","02:00","-1","3.4"
"Enontekiö Kilpisjärvi","2011","11","7","02:00","-1","2.5"
"Enontekiö Kilpisjärvi","2011","11","8","02:00","8","1.6"
"Enontekiö Kilpisjärvi","2011","11","9","02:00","7","1.9"
"Enontekiö Kilpisjärvi","2011","11","10","02:00","6","4"
"Enontekiö Kilpisjärvi","2011","11","11","02:00","-1","4"
"Enontekiö Kilpisjärvi","2011","11","12","02:00","-1","1.5"
"Enontekiö Kilpisjärvi","2011","11","13","02:00","-1","1.1"
"Enontekiö Kilpisjärvi","2011","11","14","02:00","-1","-3.5"
"Enontekiö Kilpisjärvi","2011","11","15","02:00","1","-2"
"Enontekiö Kilpisjärvi","2011","11","16","02:00","0","3.3"
"Enontekiö Kilpisjärvi","2011","11","17","02:00","-1","-1"
"Enontekiö Kilpisjärvi","2011","11","18","02:00","-1","-2.1"
"Enontekiö Kilpisjärvi","2011","11","19","02:00","1","-6.7"
"Enontekiö Kilpisjärvi","2011","11","20","02:00","1","-9.2"
"Enontekiö Kilpisjärvi","2011","11","21","02:00","1","-4.8"
"Enontekiö Kilpisjärvi","2011","11","22","02:00","1","3.1"
"Enontekiö Kilpisjärvi","2011","11","23","02:00","0","0.9"
"Enontekiö Kilpisjärvi","2011","11","24","02:00","0","0"
"Enontekiö Kilpisjärvi","2011","11","25","02:00","12","-1.4"
"Enontekiö Kilpisjärvi","2011","11","26","02:00","11","-3.7"
"Enontekiö Kilpisjärvi","2011","11","27","02:00","11","-4.2"
"Enontekiö Kilpisjärvi","2011","11","28","02:00","11","-9"
"Enontekiö Kilpisjärvi","2011","11","29","02:00","11","-6.1"
"Enontekiö Kilpisjärvi","2011","11","30","02:00","9","0.8"
"Enontekiö Kilpisjärvi","2011","12","1","02:00","6","-0.2"
"Enontekiö Kilpisjärvi","2011","12","2","02:00","7","0.1"
"Enontekiö Kilpisjärvi","2011","12","3","02:00","8","-5"
"Enontekiö Kilpisjärvi","2011","12","4","02:00","8","-2"
"Enontekiö Kilpisjärvi","2011","12","5","02:00","8","-2.1"
"Enontekiö Kilpisjärvi","2011","12","6","02:00","9","-5.5"
"Enontekiö Kilpisjärvi","2011","12","7","02:00","9","-8.5"
"Enontekiö Kilpisjärvi","2011","12","8","02:00","9","-13.2"
"Enontekiö Kilpisjärvi","2011","12","9","02:00","9","-6.6"
"Enontekiö Kilpisjärvi","2011","12","10","02:00","9","-5.8"
"Enontekiö Kilpisjärvi","2011","12","11","02:00","9","-7.2"
"Enontekiö Kilpisjärvi","2011","12","12","02:00","9","-8.9"
"Enontekiö Kilpisjärvi","2011","12","13","02:00","10","-8.3"
"Enontekiö Kilpisjärvi","2011","12","14","02:00","11","-2.6"
"Enontekiö Kilpisjärvi","2011","12","15","02:00","13","-0.7"
"Enontekiö Kilpisjärvi","2011","12","16","02:00","13","-2.7"
"Enontekiö Kilpisjärvi","2011","12","17","02:00","13","-5.1"
"Enontekiö Kilpisjärvi","2011","12","18","02:00","13","-5"
"Enontekiö Kilpisjärvi","2011","12","19","02:00","13","-2.7"
"Enontekiö Kilpisjärvi","2011","12","20","02:00","13","-1.3"
"Enontekiö Kilpisjärvi","2011","12","21","02:00","14","-4.4"
"Enontekiö Kilpisjärvi","2011","12","22","02:00","15","-10.5"
"Enontekiö Kilpisjärvi","2011","12","23","02:00","15","-5.8"
"Enontekiö Kilpisjärvi","2011","12","24","02:00","16","-1.4"
"Enontekiö Kilpisjärvi","2011","12","25","02:00","18","-3.7"
"Enontekiö Kilpisjärvi","2011","12","26","02:00","18","-2.8"
"Enontekiö Kilpisjärvi","2011","12","27","02:00","17","-9.1"
"Enontekiö Kilpisjärvi","2011","12","28","02:00","17","-4.6"
"Enontekiö Kilpisjärvi","2011","12","29","02:00","17","-7.4"
"Enontekiö Kilpisjärvi","2011","12","30","02:00","17","-7.4"
"Enontekiö Kilpisjärvi","2011","12","31","02:00","17","-8"
"Enontekiö Kilpisjärvi","2012","1","1","02:00","17","-6.4"
"Enontekiö Kilpisjärvi","2012","1","2","02:00","18","-8"
"Enontekiö Kilpisjärvi","2012","1","3","02:00","18","-6.8"
"Enontekiö Kilpisjärvi","2012","1","4","02:00","19","-5.3"
"Enontekiö Kilpisjärvi","2012","1","5","02:00","19","-14.8"
"Enontekiö Kilpisjärvi","2012","1","6","02:00","19","-8.7"
"Enontekiö Kilpisjärvi","2012","1","7","02:00","19","-7"
"Enontekiö Kilpisjärvi","2012","1","8","02:00","19","-18.2"
"Enontekiö Kilpisjärvi","2012","1","9","02:00","19","-21.7"
"Enontekiö Kilpisjärvi","2012","1","10","02:00","19","-11.4"
"Enontekiö Kilpisjärvi","2012","1","11","02:00","21","-14.2"
"Enontekiö Kilpisjärvi","2012","1","12","02:00","24","-12.9"
"Enontekiö Kilpisjärvi","2012","1","13","02:00","25","-20.2"
"Enontekiö Kilpisjärvi","2012","1","14","02:00","25","-27"
"Enontekiö Kilpisjärvi","2012","1","15","02:00","25","-9.6"
"Enontekiö Kilpisjärvi","2012","1","16","02:00","23","-5.8"
"Enontekiö Kilpisjärvi","2012","1","17","02:00","23","-8.8"
"Enontekiö Kilpisjärvi","2012","1","18","02:00","25","-7.3"
"Enontekiö Kilpisjärvi","2012","1","19","02:00","26","-8.6"
"Enontekiö Kilpisjärvi","2012","1","20","02:00","26","-10.4"
"Enontekiö Kilpisjärvi","2012","1","21","02:00","26","-9"
"Enontekiö Kilpisjärvi","2012","1","22","02:00","25","-13"
"Enontekiö Kilpisjärvi","2012","1","23","02:00","27","-18.7"
"Enontekiö Kilpisjärvi","2012","1","24","02:00","27","-25.5"
"Enontekiö Kilpisjärvi","2012","1","25","02:00","27","-19.4"
"Enontekiö Kilpisjärvi","2012","1","26","02:00","27","-11.7"
"Enontekiö Kilpisjärvi","2012","1","27","02:00","26","-8.7"
"Enontekiö Kilpisjärvi","2012","1","28","02:00","26","-14.4"
"Enontekiö Kilpisjärvi","2012","1","29","02:00","26","-20.3"
"Enontekiö Kilpisjärvi","2012","1","30","02:00","27","-18.4"
"Enontekiö Kilpisjärvi","2012","1","31","02:00","26","-17.1"
"Enontekiö Kilpisjärvi","2012","2","1","02:00","26","-14.2"
"Enontekiö Kilpisjärvi","2012","2","2","02:00","26","-17.3"
"Enontekiö Kilpisjärvi","2012","2","3","02:00","25","-20.4"
"Enontekiö Kilpisjärvi","2012","2","4","02:00","25","-22"
"Enontekiö Kilpisjärvi","2012","2","5","02:00","25","-25.5"
"Enontekiö Kilpisjärvi","2012","2","6","02:00","25","-29.5"
"Enontekiö Kilpisjärvi","2012","2","7","02:00","25","-25.4"
"Enontekiö Kilpisjärvi","2012","2","8","02:00","26","-7.3"
"Enontekiö Kilpisjärvi","2012","2","9","02:00","26","-8"
"Enontekiö Kilpisjärvi","2012","2","10","02:00","26","-0.6"
"Enontekiö Kilpisjärvi","2012","2","11","02:00","26","0.1"
"Enontekiö Kilpisjärvi","2012","2","12","02:00","28","-5.6"
"Enontekiö Kilpisjärvi","2012","2","13","02:00","28","-10.2"
"Enontekiö Kilpisjärvi","2012","2","14","02:00","29","-11.4"
"Enontekiö Kilpisjärvi","2012","2","15","02:00","30","-13.3"
"Enontekiö Kilpisjärvi","2012","2","16","02:00","30","-12.3"
"Enontekiö Kilpisjärvi","2012","2","17","02:00","30","-12.1"
"Enontekiö Kilpisjärvi","2012","2","18","02:00","30","-7.5"
"Enontekiö Kilpisjärvi","2012","2","19","02:00","31","-5.5"
"Enontekiö Kilpisjärvi","2012","2","20","02:00","36","-11.3"
"Enontekiö Kilpisjärvi","2012","2","21","02:00","37","-5.6"
"Enontekiö Kilpisjärvi","2012","2","22","02:00","39","-7.1"
"Enontekiö Kilpisjärvi","2012","2","23","02:00","40","-11"
"Enontekiö Kilpisjärvi","2012","2","24","02:00","38","-13.7"
"Enontekiö Kilpisjärvi","2012","2","25","02:00","38","-17.7"
