,Year,Month,Day,Direct solar radiation mean [W/m2]
5677,2009,6,15,142.6
5678,2009,6,16,21.1
5679,2009,6,17,17.3
5680,2009,6,18,53.7
5681,2009,6,19,51.4
5682,2009,6,20,22.3
5683,2009,6,21,72.2
5684,2009,6,22,224.5
5685,2009,6,23,234.7
5686,2009,6,24,299.8
5687,2009,6,25,276.0
5688,2009,6,26,566.1
5689,2009,6,27,165.1
5690,2009,6,28,84.7
5691,2009,6,29,465.3
5692,2009,6,30,275.7
5876,2009,7,1,240.8
5877,2009,7,2,279.6
5878,2009,7,3,23.3
5879,2009,7,4,22.3
5880,2009,7,5,5.9
5881,2009,7,6,3.2
5882,2009,7,7,106.5
5883,2009,7,8,7.2
5884,2009,7,9,31.2
5885,2009,7,10,50.4
5886,2009,7,11,321.1
5887,2009,7,12,266.6
5888,2009,7,13,149.1
5889,2009,7,14,114.4
5890,2009,7,15,338.6
5891,2009,7,16,166.9
5892,2009,7,17,121.4
5893,2009,7,18,62.6
5894,2009,7,19,67.7
5895,2009,7,20,118.8
5896,2009,7,21,219.3
5897,2009,7,22,376.2
5898,2009,7,23,472.1
5899,2009,7,24,299.4
5900,2009,7,25,471.5
5901,2009,7,26,57.7
5902,2009,7,27,129.1
5903,2009,7,28,207.9
5904,2009,7,29,83.4
5905,2009,7,30,145.8
5906,2009,7,31,336.9
5907,2009,8,1,425.1
5908,2009,8,2,273.6
5909,2009,8,3,473.9
5910,2009,8,4,406.5
5911,2009,8,5,290.1
5912,2009,8,6,98.3
5913,2009,8,7,392.8
5914,2009,8,8,281.8
5915,2009,8,9,193.4
5916,2009,8,10,30.9
5917,2009,8,11,20.0
5918,2009,8,12,27.3
5919,2009,8,13,65.7
5920,2009,8,14,350.8
5921,2009,8,15,309.6
5922,2009,8,16,12.7
5923,2009,8,17,21.0
5924,2009,8,18,226.2
5925,2009,8,19,228.9
5926,2009,8,20,210.3
5927,2009,8,21,222.2
5928,2009,8,22,352.6
5929,2009,8,23,223.6
5930,2009,8,24,17.1
5931,2009,8,25,54.9
5932,2009,8,26,230.7
5933,2009,8,27,242.4
5934,2009,8,28,163.1
5935,2009,8,29,1.0
5936,2009,8,30,5.0
5937,2009,8,31,33.4
6124,2009,9,1,302.1
6125,2009,9,2,0.3
6126,2009,9,3,252.3
6127,2009,9,4,3.4
6128,2009,9,5,0.4
6129,2009,9,6,1.7
6130,2009,9,7,1.5
6131,2009,9,8,7.1
6132,2009,9,9,57.3
6133,2009,9,10,228.6
6134,2009,9,11,105.3
6135,2009,9,12,9.3
6136,2009,9,13,3.6
6137,2009,9,14,71.6
6138,2009,9,15,158.9
6139,2009,9,16,1.7
6140,2009,9,17,92.2
6141,2009,9,18,238.5
6142,2009,9,19,76.5
6143,2009,9,20,81.5
6144,2009,9,21,216.2
6145,2009,9,22,6.3
6146,2009,9,23,81.3
6147,2009,9,24,11.7
6148,2009,9,25,252.3
6149,2009,9,26,264.8
6150,2009,9,27,36.9
6151,2009,9,28,30.2
6152,2009,9,29,110.4
6153,2009,9,30,178.1
6154,2009,10,1,130.2
6155,2009,10,2,180.7
6156,2009,10,3,2.5
6157,2009,10,4,24.2
6158,2009,10,5,1.1
6159,2009,10,6,172.5
6160,2009,10,7,1.7
6161,2009,10,8,144.3
6162,2009,10,9,223.0
6163,2009,10,10,163.0
6164,2009,10,11,222.0
6165,2009,10,12,79.9
6166,2009,10,13,173.0
6167,2009,10,14,179.9
6168,2009,10,15,4.3
6169,2009,10,16,2.0
6170,2009,10,17,46.4
6171,2009,10,18,8.8
6172,2009,10,19,2.2
6173,2009,10,20,2.1
6174,2009,10,21,2.5
6175,2009,10,22,2.3
6176,2009,10,23,2.1
6177,2009,10,24,2.1
6178,2009,10,25,2.2
6179,2009,10,26,2.2
6180,2009,10,27,3.7
6181,2009,10,28,2.2
6182,2009,10,29,107.9
6183,2009,10,30,29.2
6184,2009,10,31,6.8
5266,2009,11,1,2.3
5267,2009,11,2,1.4
5268,2009,11,3,1.2
5269,2009,11,4,1.9
5270,2009,11,5,2.3
5271,2009,11,6,1.7
5272,2009,11,7,1.5
5273,2009,11,8,2.3
5274,2009,11,9,4.9
5275,2009,11,10,2.4
5276,2009,11,11,1.8
5277,2009,11,12,2.4
5278,2009,11,13,3.1
5279,2009,11,14,3.1
5280,2009,11,15,2.1
5281,2009,11,16,2.1
5282,2009,11,17,2.2
5283,2009,11,18,2.5
5284,2009,11,19,3
5285,2009,11,20,2.1
5286,2009,11,21,1.9
5287,2009,11,22,3
5288,2009,11,23,1.3
5289,2009,11,24,1.9
5290,2009,11,25,1.8
5291,2009,11,26,1.3
5292,2009,11,27,1.9
5293,2009,11,28,1.7
5294,2009,11,29,3.1
5295,2009,11,30,2.3
5296,2009,12,1,1.9
5297,2009,12,2,12
5298,2009,12,3,7.8
5299,2009,12,4,4.1
5300,2009,12,5,3.2
5301,2009,12,6,2.7
5302,2009,12,7,2.2
5303,2009,12,8,2
5304,2009,12,9,2.5
5305,2009,12,10,2.5
5306,2009,12,11,2.2
5307,2009,12,12,2.6
5308,2009,12,13,1.7
5309,2009,12,14,3.7
5310,2009,12,15,4
5311,2009,12,16,2
5312,2009,12,17,3.7
5313,2009,12,18,2
5314,2009,12,19,3.8
5315,2009,12,20,1.9
5316,2009,12,21,-
5317,2009,12,22,-
5318,2009,12,23,1.2
5319,2009,12,24,-
5320,2009,12,25,-
5321,2009,12,26,4.4
5322,2009,12,27,-
5323,2009,12,28,-
5324,2009,12,29,-
5325,2009,12,30,-
5326,2009,12,31,1.7
5088,2010,1,1,2.1
5089,2010,1,2,3.4
5090,2010,1,3,2.4
5091,2010,1,4,1.4
5092,2010,1,5,2.9
5093,2010,1,6,3
5094,2010,1,7,5.9
5095,2010,1,8,3.8
5096,2010,1,9,3.8
5097,2010,1,10,2.3
5098,2010,1,11,3.1
5099,2010,1,12,2.3
5100,2010,1,13,2.4
5101,2010,1,14,2.7
5102,2010,1,15,2.9
5103,2010,1,16,1.5
5104,2010,1,17,1.4
5105,2010,1,18,0.6
5106,2010,1,19,1.1
5107,2010,1,20,1.9
5108,2010,1,21,1.8
5109,2010,1,22,2.3
5110,2010,1,23,2.7
5111,2010,1,24,2.8
5112,2010,1,25,2
5113,2010,1,26,0.9
5114,2010,1,27,0.5
5115,2010,1,28,63.3
5116,2010,1,29,1.4
5117,2010,1,30,0.8
5118,2010,1,31,2.2
5119,2010,2,1,4.6
5120,2010,2,2,2.4
5121,2010,2,3,2.9
5122,2010,2,4,3.8
5123,2010,2,5,3.3
5124,2010,2,6,2.3
5125,2010,2,7,3.8
5126,2010,2,8,-
5127,2010,2,9,-
5128,2010,2,10,-
5129,2010,2,11,25.7
5130,2010,2,12,62.1
5131,2010,2,13,2
5132,2010,2,14,30.4
5133,2010,2,15,104.8
5134,2010,2,16,141.2
5135,2010,2,17,103.4
5136,2010,2,18,133
5137,2010,2,19,83
5138,2010,2,20,93.5
5139,2010,2,21,173.1
5140,2010,2,22,6.5
5141,2010,2,23,109.9
5142,2010,2,24,2.6
5143,2010,2,25,139.9
5144,2010,2,26,168
5145,2010,2,27,2.7
5146,2010,2,28,6.2
5449,2010,3,1,2.6
5450,2010,3,2,1.2
5451,2010,3,3,13.4
5452,2010,3,4,187.3
5453,2010,3,5,6.7
5454,2010,3,6,264.4
5455,2010,3,7,3.0
5456,2010,3,8,80.7
5457,2010,3,9,254.4
5458,2010,3,10,272.0
5459,2010,3,11,93.2
5460,2010,3,12,223.9
5461,2010,3,13,42.0
5462,2010,3,14,109.8
5463,2010,3,15,259.4
5464,2010,3,16,329.4
5465,2010,3,17,292.2
5466,2010,3,18,258.2
5467,2010,3,19,252.1
5468,2010,3,20,2.5
5469,2010,3,21,335.7
5470,2010,3,22,251.0
5471,2010,3,23,187.3
5472,2010,3,24,309.0
5473,2010,3,25,337.5
5474,2010,3,26,2.1
5475,2010,3,27,64.1
5476,2010,3,28,0.7
5477,2010,3,29,1.2
5478,2010,3,30,2.9
5479,2010,3,31,14.5
5480,2010,4,1,4.5
5481,2010,4,2,15.9
5482,2010,4,3,109.2
5483,2010,4,4,2.0
5484,2010,4,5,2.1
5485,2010,4,6,3.6
5486,2010,4,7,1.5
5487,2010,4,8,9.8
5488,2010,4,9,1.3
5489,2010,4,10,1.8
5490,2010,4,11,106.2
5491,2010,4,12,158.5
5492,2010,4,13,125.0
5493,2010,4,14,274.2
5494,2010,4,15,160.3
5495,2010,4,16,14.2
5496,2010,4,17,325.7
5497,2010,4,18,43.8
5498,2010,4,19,454.0
5499,2010,4,20,66.2
5500,2010,4,21,236.2
5501,2010,4,22,251.1
5502,2010,4,23,1.4
5503,2010,4,24,30.5
5504,2010,4,25,276.6
5505,2010,4,26,139.8
5506,2010,4,27,204.5
5507,2010,4,28,412.7
5508,2010,4,29,389.6
5509,2010,4,30,208.4
5693,2010,5,1,1
5694,2010,5,2,1.3
5695,2010,5,3,114.4
5696,2010,5,4,411.1
5697,2010,5,5,122.3
5698,2010,5,6,14.4
5699,2010,5,7,330.1
5700,2010,5,8,465
5701,2010,5,9,8.4
5702,2010,5,10,122.8
5703,2010,5,11,63.4
5704,2010,5,12,1.9
5705,2010,5,13,328.8
5706,2010,5,14,172.2
5707,2010,5,15,393.3
5708,2010,5,16,331.7
5709,2010,5,17,442.2
5710,2010,5,18,476.4
5711,2010,5,19,397.1
5712,2010,5,20,297.6
5713,2010,5,21,107.9
5714,2010,5,22,87.7
5715,2010,5,23,2.6
5716,2010,5,24,1.7
5717,2010,5,25,0.7
5718,2010,5,26,293.5
5719,2010,5,27,552.6
5720,2010,5,28,428.9
5721,2010,5,29,-
5722,2010,5,30,-
5723,2010,5,31,93.3
5724,2010,6,1,357
5725,2010,6,2,450.6
5726,2010,6,3,34.4
5727,2010,6,4,2.2
5728,2010,6,5,103.8
5729,2010,6,6,4.8
5730,2010,6,7,102.8
5731,2010,6,8,159
5732,2010,6,9,135.9
5733,2010,6,10,155.4
5734,2010,6,11,117.4
5735,2010,6,12,490.6
5736,2010,6,13,617.7
5737,2010,6,14,158
5738,2010,6,15,133.2
5739,2010,6,16,226.1
5740,2010,6,17,163.8
5741,2010,6,18,103.8
5742,2010,6,19,39.6
5743,2010,6,20,44.9
5744,2010,6,21,51.5
5745,2010,6,22,388
5746,2010,6,23,100
5747,2010,6,24,117
5748,2010,6,25,466.5
5749,2010,6,26,27.3
5750,2010,6,27,75.5
5751,2010,6,28,55
5752,2010,6,29,398.5
5753,2010,6,30,35.7
5938,2010,7,1,64.7
5939,2010,7,2,39.7
5940,2010,7,3,34.8
5941,2010,7,4,29.3
5942,2010,7,5,21.1
5943,2010,7,6,372.7
5944,2010,7,7,90.1
5945,2010,7,8,430.3
5946,2010,7,9,9.9
5947,2010,7,10,133.3
5948,2010,7,11,288.7
5949,2010,7,12,168.7
5950,2010,7,13,327.4
5951,2010,7,14,135.5
5952,2010,7,15,30.3
5953,2010,7,16,159.9
5954,2010,7,17,80.5
5955,2010,7,18,64.3
5956,2010,7,19,314.8
5957,2010,7,20,290.1
5958,2010,7,21,101.8
5959,2010,7,22,11.2
5960,2010,7,23,196.1
5961,2010,7,24,566.5
5962,2010,7,25,10.6
5963,2010,7,26,71.6
5964,2010,7,27,69.8
5965,2010,7,28,55.9
5966,2010,7,29,20.8
5967,2010,7,30,151.1
5968,2010,7,31,59.9
5969,2010,8,1,432.1
5970,2010,8,2,51.8
5971,2010,8,3,133.8
5972,2010,8,4,2.7
5973,2010,8,5,2.8
5974,2010,8,6,373.7
5975,2010,8,7,192.1
5976,2010,8,8,121.6
5977,2010,8,9,0.5
5978,2010,8,10,1.1
5979,2010,8,11,84.3
5980,2010,8,12,54.8
5981,2010,8,13,134.0
5982,2010,8,14,120.0
5983,2010,8,15,290.4
5984,2010,8,16,474.0
5985,2010,8,17,197.6
5986,2010,8,18,196.8
5987,2010,8,19,1.5
5988,2010,8,20,202.1
5989,2010,8,21,4.0
5990,2010,8,22,10.5
5991,2010,8,23,146.4
5992,2010,8,24,11.5
5993,2010,8,25,2.8
5994,2010,8,26,22.3
5995,2010,8,27,29.6
5996,2010,8,28,11.8
5997,2010,8,29,12.1
5998,2010,8,30,141.6
5999,2010,8,31,52.9
6185,2010,9,1,84.0
6186,2010,9,2,4.2
6187,2010,9,3,7.8
6188,2010,9,4,104.4
6189,2010,9,5,26.1
6190,2010,9,6,1.8
6191,2010,9,7,198.2
6192,2010,9,8,339.6
6193,2010,9,9,8.9
6194,2010,9,10,179.8
6195,2010,9,11,195.0
6196,2010,9,12,1.3
6197,2010,9,13,25.7
6198,2010,9,14,53.5
6199,2010,9,15,0.6
6200,2010,9,16,38.4
6201,2010,9,17,12.6
6202,2010,9,18,5.5
6203,2010,9,19,1.0
6204,2010,9,20,33.9
6205,2010,9,21,1.9
6206,2010,9,22,1.4
6207,2010,9,23,1.1
6208,2010,9,24,0.9
6209,2010,9,25,1.3
6210,2010,9,26,0.8
6211,2010,9,27,1.6
6212,2010,9,28,28.5
6213,2010,9,29,59.8
6214,2010,9,30,139.1
6215,2010,10,1,75.8
6216,2010,10,2,0.7
6217,2010,10,3,40.8
6218,2010,10,4,0.5
6219,2010,10,5,0.0
6220,2010,10,6,1.5
6221,2010,10,7,0.2
6222,2010,10,8,15.1
6223,2010,10,9,23.2
6224,2010,10,10,71.9
6225,2010,10,11,50.5
6226,2010,10,12,98.8
6227,2010,10,13,3.4
6228,2010,10,14,20.9
6229,2010,10,15,0.9
6230,2010,10,16,22.7
6231,2010,10,17,67.7
6232,2010,10,18,1.5
6233,2010,10,19,0.6
6234,2010,10,20,1.3
6235,2010,10,21,2.3
6236,2010,10,22,3.1
6237,2010,10,23,1.8
6238,2010,10,24,2.4
6239,2010,10,25,2.0
6240,2010,10,26,90.6
6241,2010,10,27,1.7
6242,2010,10,28,1.2
6243,2010,10,29,1.3
6244,2010,10,30,9.0
6245,2010,10,31,43.0
5327,2010,11,1,0.6
5328,2010,11,2,95.6
5329,2010,11,3,1.5
5330,2010,11,4,2.0
5331,2010,11,5,70.4
5332,2010,11,6,3.7
5333,2010,11,7,4.9
5334,2010,11,8,39.1
5335,2010,11,9,82.4
5336,2010,11,10,1.8
5337,2010,11,11,1.3
5338,2010,11,12,2.2
5339,2010,11,13,2.9
5340,2010,11,14,4.3
5341,2010,11,15,3.8
5342,2010,11,16,65.0
5343,2010,11,17,58.9
5344,2010,11,18,1.3
5345,2010,11,19,2.7
5346,2010,11,20,4.2
5347,2010,11,21,3.5
5348,2010,11,22,1.1
5349,2010,11,23,5.2
5350,2010,11,24,3.4
5351,2010,11,25,2.7
5352,2010,11,26,2.4
5353,2010,11,27,3.3
5354,2010,11,28,2.5
5355,2010,11,29,2.5
5356,2010,11,30,4.4
5357,2010,12,1,2.2
5358,2010,12,2,1.5
5359,2010,12,3,0.7
5360,2010,12,4,1.1
5361,2010,12,5,1.0
5362,2010,12,6,0.9
5363,2010,12,7,1.4
5364,2010,12,8,4.3
5365,2010,12,9,3.4
5366,2010,12,10,3.6
5367,2010,12,11,2.3
5368,2010,12,12,1.5
5369,2010,12,13,2.3
5370,2010,12,14,2.3
5371,2010,12,15,1.9
5372,2010,12,16,0.3
5373,2010,12,17,1.7
5374,2010,12,18,2.0
5375,2010,12,19,2.8
5376,2010,12,20,3.0
5377,2010,12,21,1.9
5378,2010,12,22,3.6
5379,2010,12,23,3.1
5380,2010,12,24,2.6
5381,2010,12,25,3.7
5382,2010,12,26,2.0
5383,2010,12,27,3.1
5384,2010,12,28,3.4
5385,2010,12,29,2.2
5386,2010,12,30,0.9
5387,2010,12,31,1.3
5147,2011,1,1,1.5
5148,2011,1,2,4.3
5149,2011,1,3,3.2
5150,2011,1,4,3.8
5151,2011,1,5,2.9
5152,2011,1,6,1.6
5153,2011,1,7,1.9
5154,2011,1,8,2.7
5155,2011,1,9,1.5
5156,2011,1,10,1.7
5157,2011,1,11,1.4
5158,2011,1,12,3.7
5159,2011,1,13,2.2
5160,2011,1,14,3.0
5161,2011,1,15,6.9
5162,2011,1,16,1.0
5163,2011,1,17,1.3
5164,2011,1,18,1.3
5165,2011,1,19,2.2
5166,2011,1,20,2.3
5167,2011,1,21,0.9
5168,2011,1,22,2.0
5169,2011,1,23,2.1
5170,2011,1,24,3.0
5171,2011,1,25,6.2
5172,2011,1,26,2.9
5173,2011,1,27,2.3
5174,2011,1,28,39.1
5175,2011,1,29,2.1
5176,2011,1,30,15.2
5177,2011,1,31,2.8
5178,2011,2,1,2.4
5179,2011,2,2,2.7
5180,2011,2,3,1.1
5181,2011,2,4,22.7
5182,2011,2,5,0.9
5183,2011,2,6,26.2
5184,2011,2,7,2.6
5185,2011,2,8,2.0
5186,2011,2,9,132.4
5187,2011,2,10,134.2
5188,2011,2,11,48.3
5189,2011,2,12,121.3
5190,2011,2,13,75.2
5191,2011,2,14,98.2
5192,2011,2,15,41.1
5193,2011,2,16,143.8
5194,2011,2,17,149.6
5195,2011,2,18,95.6
5196,2011,2,19,134.4
5197,2011,2,20,170.3
5198,2011,2,21,155.4
5199,2011,2,22,193.0
5200,2011,2,23,143.4
5201,2011,2,24,119.1
5202,2011,2,25,1.3
5203,2011,2,26,1.3
5204,2011,2,27,0.9
5205,2011,2,28,155.2
5510,2011,3,1,93.1
5511,2011,3,2,30.1
5512,2011,3,3,112.8
5513,2011,3,4,226.0
5514,2011,3,5,9.1
5515,2011,3,6,171.5
5516,2011,3,7,76.6
5517,2011,3,8,56.2
5518,2011,3,9,68.1
5519,2011,3,10,57.1
5520,2011,3,11,1.2
5521,2011,3,12,2.8
5522,2011,3,13,324.0
5523,2011,3,14,54.8
5524,2011,3,15,226.3
5525,2011,3,16,283.3
5526,2011,3,17,317.4
5527,2011,3,18,95.7
5528,2011,3,19,3.8
5529,2011,3,20,76.8
5530,2011,3,21,2.9
5531,2011,3,22,162.5
5532,2011,3,23,137.1
5533,2011,3,24,245.8
5534,2011,3,25,225.9
5535,2011,3,26,113.5
5536,2011,3,27,140.1
5537,2011,3,28,318.2
5538,2011,3,29,260.7
5539,2011,3,30,328.1
5540,2011,3,31,237.8
5541,2011,4,1,1.6
5542,2011,4,2,0.7
5543,2011,4,3,288.7
5544,2011,4,4,124.5
5545,2011,4,5,182.0
5546,2011,4,6,46.7
5547,2011,4,7,2.4
5548,2011,4,8,31.5
5549,2011,4,9,192.5
5550,2011,4,10,142.2
5551,2011,4,11,22.4
5552,2011,4,12,2.0
5553,2011,4,13,87.5
5554,2011,4,14,107.5
5555,2011,4,15,100.3
5556,2011,4,16,202.8
5557,2011,4,17,164.9
5558,2011,4,18,187.6
5559,2011,4,19,325.7
5560,2011,4,20,2.2
5561,2011,4,21,314.3
5562,2011,4,22,267.5
5563,2011,4,23,359.8
5564,2011,4,24,447.9
5565,2011,4,25,272.4
5566,2011,4,26,241.7
5567,2011,4,27,376.5
5568,2011,4,28,170.9
5569,2011,4,29,224.3
5570,2011,4,30,75.8
5754,2011,5,1,137.5
5755,2011,5,2,35.3
5756,2011,5,3,1.9
5757,2011,5,4,34.9
5758,2011,5,5,283.7
5759,2011,5,6,37.3
5760,2011,5,7,67.7
5761,2011,5,8,443.2
5762,2011,5,9,111.6
5763,2011,5,10,421.6
5764,2011,5,11,72.8
5765,2011,5,12,485.8
5766,2011,5,13,554.9
5767,2011,5,14,560.5
5768,2011,5,15,453.3
5769,2011,5,16,27.5
5770,2011,5,17,1.3
5771,2011,5,18,1.1
5772,2011,5,19,25.5
5773,2011,5,20,81.0
5774,2011,5,21,187.2
5775,2011,5,22,291.3
5776,2011,5,23,339.5
5777,2011,5,24,145.6
5778,2011,5,25,65.5
5779,2011,5,26,136.1
5780,2011,5,27,260.9
5781,2011,5,28,0.5
5782,2011,5,29,18.3
5783,2011,5,30,126.7
5784,2011,5,31,334.1
5785,2011,6,1,92.5
5786,2011,6,2,66.0
5787,2011,6,3,59.8
5788,2011,6,4,226.7
5789,2011,6,5,352.4
5790,2011,6,6,466.7
5791,2011,6,7,357.8
5792,2011,6,8,387.9
5793,2011,6,9,314.5
5794,2011,6,10,407.5
5795,2011,6,11,71.9
5796,2011,6,12,254.9
5797,2011,6,13,220.1
5798,2011,6,14,561.2
5799,2011,6,15,307.4
5800,2011,6,16,130.1
5801,2011,6,17,5.4
5802,2011,6,18,168.7
5803,2011,6,19,38.6
5804,2011,6,20,6.9
5805,2011,6,21,0.3
5806,2011,6,22,21.9
5807,2011,6,23,369.3
5808,2011,6,24,18.0
5809,2011,6,25,148.4
5810,2011,6,26,233.8
5811,2011,6,27,337.8
5812,2011,6,28,346.4
5813,2011,6,29,338.7
5814,2011,6,30,559.0
6000,2011,7,1,152.8
6001,2011,7,2,67
6002,2011,7,3,181.1
6003,2011,7,4,464.8
6004,2011,7,5,229.7
6005,2011,7,6,143.4
6006,2011,7,7,253.1
6007,2011,7,8,300.1
6008,2011,7,9,349.9
6009,2011,7,10,280.3
6010,2011,7,11,303.9
6011,2011,7,12,71.8
6012,2011,7,13,88.1
6013,2011,7,14,355.1
6014,2011,7,15,392.6
6015,2011,7,16,198.9
6016,2011,7,17,51.3
6017,2011,7,18,33.3
6018,2011,7,19,229.5
6019,2011,7,20,472.4
6020,2011,7,21,253.8
6021,2011,7,22,142.1
6022,2011,7,23,109.6
6023,2011,7,24,0.6
6024,2011,7,25,243.1
6025,2011,7,26,73.8
6026,2011,7,27,193.9
6027,2011,7,28,1.3
6028,2011,7,29,183.5
6029,2011,7,30,48.6
6030,2011,7,31,479.2
6031,2011,8,1,424.2
6032,2011,8,2,308.1
6033,2011,8,3,244.2
6034,2011,8,4,186.5
6035,2011,8,5,107.6
6036,2011,8,6,165.9
6037,2011,8,7,104
6038,2011,8,8,19.9
6039,2011,8,9,0.5
6040,2011,8,10,0.4
6041,2011,8,11,10.7
6042,2011,8,12,177.9
6043,2011,8,13,271.6
6044,2011,8,14,477.8
6045,2011,8,15,397.3
6046,2011,8,16,104.9
6047,2011,8,17,230.5
6048,2011,8,18,229.7
6049,2011,8,19,73.2
6050,2011,8,20,367.6
6051,2011,8,21,212.5
6052,2011,8,22,168.7
6053,2011,8,23,31.7
6054,2011,8,24,-
6055,2011,8,25,-
6056,2011,8,26,1.3
6057,2011,8,27,148.5
6058,2011,8,28,6
6059,2011,8,29,76.9
6060,2011,8,30,6.7
6061,2011,8,31,1.2
6246,2011,9,1,0.7
6247,2011,9,2,88.0
6248,2011,9,3,125.8
6249,2011,9,4,263.2
6250,2011,9,5,0.5
6251,2011,9,6,12.7
6252,2011,9,7,60.9
6253,2011,9,8,66.7
6254,2011,9,9,173.5
6255,2011,9,10,139.9
6256,2011,9,11,17.5
6257,2011,9,12,0.3
6258,2011,9,13,0.3
6259,2011,9,14,0.6
6260,2011,9,15,1.0
6261,2011,9,16,58.5
6262,2011,9,17,49.2
6263,2011,9,18,182.4
6264,2011,9,19,121.4
6265,2011,9,20,145.8
6266,2011,9,21,0.5
6267,2011,9,22,5.8
6268,2011,9,23,0.7
6269,2011,9,24,45.4
6270,2011,9,25,126.9
6271,2011,9,26,81.3
6272,2011,9,27,0.4
6273,2011,9,28,15.8
6274,2011,9,29,29.6
6275,2011,9,30,68.5
6276,2011,10,1,222.5
6277,2011,10,2,0.5
6278,2011,10,3,174.6
6279,2011,10,4,0.9
6280,2011,10,5,86.4
6281,2011,10,6,8.8
6282,2011,10,7,2.5
6283,2011,10,8,22.4
6284,2011,10,9,188.0
6285,2011,10,10,1.2
6286,2011,10,11,1.3
6287,2011,10,12,1.5
6288,2011,10,13,31.1
6289,2011,10,14,173.8
6290,2011,10,15,29.4
6291,2011,10,16,116.3
6292,2011,10,17,1.4
6293,2011,10,18,1.1
6294,2011,10,19,0.7
6295,2011,10,20,33.7
6296,2011,10,21,69.5
6297,2011,10,22,103.5
6298,2011,10,23,2.2
6299,2011,10,24,2.1
6300,2011,10,25,1.6
6301,2011,10,26,1.9
6302,2011,10,27,1.8
6303,2011,10,28,1.7
6304,2011,10,29,92.4
6305,2011,10,30,1.6
6306,2011,10,31,23.3
5388,2011,11,1,1.6
5389,2011,11,2,5.8
5390,2011,11,3,1.9
5391,2011,11,4,1.4
5392,2011,11,5,1.5
5393,2011,11,6,1.1
5394,2011,11,7,0.9
5395,2011,11,8,33.0
5396,2011,11,9,73.9
5397,2011,11,10,1.9
5398,2011,11,11,3.8
5399,2011,11,12,1.7
5400,2011,11,13,1.8
5401,2011,11,14,46.2
5402,2011,11,15,6.0
5403,2011,11,16,2.0
5404,2011,11,17,32.3
5405,2011,11,18,2.2
5406,2011,11,19,28.6
5407,2011,11,20,43.8
5408,2011,11,21,2.5
5409,2011,11,22,2.0
5410,2011,11,23,0.8
5411,2011,11,24,1.1
5412,2011,11,25,1.0
5413,2011,11,26,1.4
5414,2011,11,27,11.4
5415,2011,11,28,4.8
5416,2011,11,29,3.2
5417,2011,11,30,1.1
5418,2011,12,1,0.7
5419,2011,12,2,0.9
5420,2011,12,3,7.5
5421,2011,12,4,0.9
5422,2011,12,5,1.1
5423,2011,12,6,1.4
5424,2011,12,7,2.4
5425,2011,12,8,1.8
5426,2011,12,9,1.1
5427,2011,12,10,0.5
5428,2011,12,11,1.8
5429,2011,12,12,3.4
5430,2011,12,13,1.5
5431,2011,12,14,1.1
5432,2011,12,15,1.0
5433,2011,12,16,1.6
5434,2011,12,17,1.7
5435,2011,12,18,0.9
5436,2011,12,19,1.4
5437,2011,12,20,3.2
5438,2011,12,21,2.8
5439,2011,12,22,1.5
5440,2011,12,23,1.1
5441,2011,12,24,0.7
5442,2011,12,25,1.3
5443,2011,12,26,1.3
5444,2011,12,27,2.4
5445,2011,12,28,1.8
5446,2011,12,29,2.5
5447,2011,12,30,0.7
5448,2011,12,31,1.3
5206,2012,1,1,1.5
5207,2012,1,2,0.9
5208,2012,1,3,0.4
5209,2012,1,4,0.3
5210,2012,1,5,1.0
5211,2012,1,6,1.9
5212,2012,1,7,1.8
5213,2012,1,8,2.4
5214,2012,1,9,4.5
5215,2012,1,10,3.4
5216,2012,1,11,1.7
5217,2012,1,12,0.9
5218,2012,1,13,1.1
5219,2012,1,14,1.9
5220,2012,1,15,3.2
5221,2012,1,16,2.4
5222,2012,1,17,8.9
5223,2012,1,18,3.4
5224,2012,1,19,1.4
5225,2012,1,20,1.7
5226,2012,1,21,1.5
5227,2012,1,22,2.0
5228,2012,1,23,5.7
5229,2012,1,24,24.7
5230,2012,1,25,26.3
5231,2012,1,26,3.7
5232,2012,1,27,48.8
5233,2012,1,28,8.2
5234,2012,1,29,2.8
5235,2012,1,30,24.0
5236,2012,1,31,49.2
5237,2012,2,1,88.5
5238,2012,2,2,90.5
5239,2012,2,3,82.8
5240,2012,2,4,22.7
5241,2012,2,5,29.4
5242,2012,2,6,3.8
5243,2012,2,7,74.2
5244,2012,2,8,110.6
5245,2012,2,9,90.6
5246,2012,2,10,1.6
5247,2012,2,11,1.0
5248,2012,2,12,1.4
5249,2012,2,13,3.4
5250,2012,2,14,1.2
5251,2012,2,15,3.1
5252,2012,2,16,3.9
5253,2012,2,17,3.1
5254,2012,2,18,0.8
5255,2012,2,19,1.1
5256,2012,2,20,32.1
5257,2012,2,21,1.3
5258,2012,2,22,148.6
5259,2012,2,23,2.5
5260,2012,2,24,70.7
5261,2012,2,25,4.7
5262,2012,2,26,98.0
5263,2012,2,27,161.8
5264,2012,2,28,1.4
5265,2012,2,29,212.3
5571,2012,3,1,1.8
5572,2012,3,2,123.8
5573,2012,3,3,108.1
5574,2012,3,4,112.7
5575,2012,3,5,244.5
5576,2012,3,6,222.3
5577,2012,3,7,248.0
5578,2012,3,8,1.4
5579,2012,3,9,0.7
5580,2012,3,10,188.6
5581,2012,3,11,1.5
5582,2012,3,12,196.1
5583,2012,3,13,27.3
