,Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
4960,Jokioinen Ilmala,2005,8,26,00:00,12.8
4961,Jokioinen Ilmala,2005,8,27,00:00,116.8
4962,Jokioinen Ilmala,2005,8,28,00:00,19
4963,Jokioinen Ilmala,2005,8,29,00:00,77.1
4964,Jokioinen Ilmala,2005,8,30,00:00,103.9
4965,Jokioinen Ilmala,2005,8,31,00:00,269.2
4966,Jokioinen Ilmala,2005,9,1,00:00,282.3
4967,Jokioinen Ilmala,2005,9,2,00:00,280
4968,Jokioinen Ilmala,2005,9,3,00:00,106.1
4969,Jokioinen Ilmala,2005,9,4,00:00,147.7
4970,Jokioinen Ilmala,2005,9,5,00:00,75.9
4971,Jokioinen Ilmala,2005,9,6,00:00,73.4
4972,Jokioinen Ilmala,2005,9,7,00:00,177.9
4973,Jokioinen Ilmala,2005,9,8,00:00,26.1
4974,Jokioinen Ilmala,2005,9,9,00:00,253.8
4975,Jokioinen Ilmala,2005,9,10,00:00,144.8
4976,Jokioinen Ilmala,2005,9,11,00:00,201.9
4977,Jokioinen Ilmala,2005,9,12,00:00,8.6
4978,Jokioinen Ilmala,2005,9,13,00:00,190.5
4979,Jokioinen Ilmala,2005,9,14,00:00,1.9
4980,Jokioinen Ilmala,2005,9,15,00:00,4.4
4981,Jokioinen Ilmala,2005,9,16,00:00,219.8
4982,Jokioinen Ilmala,2005,9,17,00:00,203.4
4983,Jokioinen Ilmala,2005,9,18,00:00,26.7
4984,Jokioinen Ilmala,2005,9,19,00:00,147.9
4985,Jokioinen Ilmala,2005,9,20,00:00,1.8
4986,Jokioinen Ilmala,2005,9,21,00:00,57.1
4987,Jokioinen Ilmala,2005,9,22,00:00,94.3
4988,Jokioinen Ilmala,2005,9,23,00:00,89.6
4989,Jokioinen Ilmala,2005,9,24,00:00,25.1
4990,Jokioinen Ilmala,2005,9,25,00:00,13.5
4991,Jokioinen Ilmala,2005,9,26,00:00,122.6
4992,Jokioinen Ilmala,2005,9,27,00:00,113.6
4993,Jokioinen Ilmala,2005,9,28,00:00,3.4
4994,Jokioinen Ilmala,2005,9,29,00:00,92.7
4995,Jokioinen Ilmala,2005,9,30,00:00,138.8
4996,Jokioinen Ilmala,2005,10,1,00:00,68.4
4997,Jokioinen Ilmala,2005,10,2,00:00,10.1
4998,Jokioinen Ilmala,2005,10,3,00:00,84.8
4999,Jokioinen Ilmala,2005,10,4,00:00,124.5
5000,Jokioinen Ilmala,2005,10,5,00:00,202
5001,Jokioinen Ilmala,2005,10,6,00:00,1.8
5002,Jokioinen Ilmala,2005,10,7,00:00,18.8
5003,Jokioinen Ilmala,2005,10,8,00:00,105
5004,Jokioinen Ilmala,2005,10,9,00:00,104.4
5005,Jokioinen Ilmala,2005,10,10,00:00,133.3
5006,Jokioinen Ilmala,2005,10,11,00:00,105
5007,Jokioinen Ilmala,2005,10,12,00:00,79.8
5008,Jokioinen Ilmala,2005,10,13,00:00,64.7
5009,Jokioinen Ilmala,2005,10,14,00:00,5.7
5010,Jokioinen Ilmala,2005,10,15,00:00,62.8
5011,Jokioinen Ilmala,2005,10,16,00:00,1.8
5012,Jokioinen Ilmala,2005,10,17,00:00,61.6
5013,Jokioinen Ilmala,2005,10,18,00:00,135.5
5014,Jokioinen Ilmala,2005,10,19,00:00,10.5
5015,Jokioinen Ilmala,2005,10,20,00:00,105.9
5016,Jokioinen Ilmala,2005,10,21,00:00,0.7
5017,Jokioinen Ilmala,2005,10,22,00:00,0.6
5018,Jokioinen Ilmala,2005,10,23,00:00,0.9
5019,Jokioinen Ilmala,2005,10,24,00:00,114.3
5020,Jokioinen Ilmala,2005,10,25,00:00,131.2
5021,Jokioinen Ilmala,2005,10,26,00:00,0.7
5022,Jokioinen Ilmala,2005,10,27,00:00,1.5
5023,Jokioinen Ilmala,2005,10,28,00:00,0.7
5024,Jokioinen Ilmala,2005,10,29,00:00,138.2
5025,Jokioinen Ilmala,2005,10,30,00:00,0.4
5026,Jokioinen Ilmala,2005,10,31,00:00,0.2
5027,Jokioinen Ilmala,2005,11,1,00:00,65.7
5028,Jokioinen Ilmala,2005,11,2,00:00,3.6
5029,Jokioinen Ilmala,2005,11,3,00:00,2.5
5030,Jokioinen Ilmala,2005,11,4,00:00,0.2
5031,Jokioinen Ilmala,2005,11,5,00:00,0.1
5032,Jokioinen Ilmala,2005,11,6,00:00,0.4
5033,Jokioinen Ilmala,2005,11,7,00:00,0.2
5034,Jokioinen Ilmala,2005,11,8,00:00,4.8
5035,Jokioinen Ilmala,2005,11,9,00:00,-
5036,-,2005,11,10,00:00,-
5037,Jokioinen Ilmala,2005,11,11,00:00,3.3
5038,Jokioinen Ilmala,2005,11,12,00:00,0.1
5039,Jokioinen Ilmala,2005,11,13,00:00,28.9
5040,Jokioinen Ilmala,2005,11,14,00:00,0.2
5041,Jokioinen Ilmala,2005,11,15,00:00,3.7
5042,Jokioinen Ilmala,2005,11,16,00:00,97.9
5043,Jokioinen Ilmala,2005,11,17,00:00,1.8
5044,Jokioinen Ilmala,2005,11,18,00:00,31.7
5045,Jokioinen Ilmala,2005,11,19,00:00,31.2
5046,Jokioinen Ilmala,2005,11,20,00:00,0.6
5047,Jokioinen Ilmala,2005,11,21,00:00,4.7
5048,Jokioinen Ilmala,2005,11,22,00:00,17.6
5049,Jokioinen Ilmala,2005,11,23,00:00,0.1
5050,Jokioinen Ilmala,2005,11,24,00:00,0.1
5051,Jokioinen Ilmala,2005,11,25,00:00,0.1
5052,Jokioinen Ilmala,2005,11,26,00:00,0.5
5053,Jokioinen Ilmala,2005,11,27,00:00,3.1
5054,Jokioinen Ilmala,2005,11,28,00:00,0.1
5055,Jokioinen Ilmala,2005,11,29,00:00,0.5
5056,Jokioinen Ilmala,2005,11,30,00:00,0.4
5057,Jokioinen Ilmala,2005,12,1,00:00,8.7
5058,Jokioinen Ilmala,2005,12,2,00:00,0.2
5059,Jokioinen Ilmala,2005,12,3,00:00,4
5060,Jokioinen Ilmala,2005,12,4,00:00,46.8
5061,Jokioinen Ilmala,2005,12,5,00:00,0.2
5062,Jokioinen Ilmala,2005,12,6,00:00,0.2
5063,Jokioinen Ilmala,2005,12,7,00:00,0.3
5064,Jokioinen Ilmala,2005,12,8,00:00,0.2
5065,Jokioinen Ilmala,2005,12,9,00:00,0.5
5066,Jokioinen Ilmala,2005,12,10,00:00,1.4
5067,Jokioinen Ilmala,2005,12,11,00:00,0.3
5068,Jokioinen Ilmala,2005,12,12,00:00,37.6
5069,Jokioinen Ilmala,2005,12,13,00:00,64.9
5070,Jokioinen Ilmala,2005,12,14,00:00,40.7
5071,Jokioinen Ilmala,2005,12,15,00:00,0.2
5072,Jokioinen Ilmala,2005,12,16,00:00,14.3
5073,Jokioinen Ilmala,2005,12,17,00:00,7.8
5074,Jokioinen Ilmala,2005,12,18,00:00,50.9
5075,Jokioinen Ilmala,2005,12,19,00:00,0.4
5076,Jokioinen Ilmala,2005,12,20,00:00,0.4
5077,Jokioinen Ilmala,2005,12,21,00:00,66.4
5078,Jokioinen Ilmala,2005,12,22,00:00,43.6
5079,Jokioinen Ilmala,2005,12,23,00:00,0.2
5080,Jokioinen Ilmala,2005,12,24,00:00,0.1
5081,Jokioinen Ilmala,2005,12,25,00:00,14.7
5082,Jokioinen Ilmala,2005,12,26,00:00,1.3
5083,Jokioinen Ilmala,2005,12,27,00:00,0.3
5084,Jokioinen Ilmala,2005,12,28,00:00,2.5
5085,Jokioinen Ilmala,2005,12,29,00:00,0.2
5086,Jokioinen Ilmala,2005,12,30,00:00,0.3
5087,Jokioinen Ilmala,2005,12,31,00:00,0.2
4105,Jokioinen Ilmala,2006,1,1,00:00,0.4
4106,Jokioinen Ilmala,2006,1,2,00:00,0.4
4107,Jokioinen Ilmala,2006,1,3,00:00,1.6
4108,Jokioinen Ilmala,2006,1,4,00:00,0.5
4109,Jokioinen Ilmala,2006,1,5,00:00,0.5
4110,Jokioinen Ilmala,2006,1,6,00:00,0.4
4111,Jokioinen Ilmala,2006,1,7,00:00,0.5
4112,Jokioinen Ilmala,2006,1,8,00:00,47.9
4113,Jokioinen Ilmala,2006,1,9,00:00,0.3
4114,Jokioinen Ilmala,2006,1,10,00:00,0.8
4115,Jokioinen Ilmala,2006,1,11,00:00,0.1
4116,Jokioinen Ilmala,2006,1,12,00:00,76.0
4117,Jokioinen Ilmala,2006,1,13,00:00,0.8
4118,Jokioinen Ilmala,2006,1,14,00:00,27.2
4119,Jokioinen Ilmala,2006,1,15,00:00,0.4
4120,Jokioinen Ilmala,2006,1,16,00:00,0.2
4121,Jokioinen Ilmala,2006,1,17,00:00,0.4
4122,Jokioinen Ilmala,2006,1,18,00:00,93.4
4123,Jokioinen Ilmala,2006,1,19,00:00,97.7
4124,Jokioinen Ilmala,2006,1,20,00:00,57.1
4125,Jokioinen Ilmala,2006,1,21,00:00,89.1
4126,Jokioinen Ilmala,2006,1,22,00:00,100.6
4127,Jokioinen Ilmala,2006,1,23,00:00,0.3
4128,Jokioinen Ilmala,2006,1,24,00:00,0.2
4129,Jokioinen Ilmala,2006,1,25,00:00,0.9
4130,Jokioinen Ilmala,2006,1,26,00:00,1.3
4131,Jokioinen Ilmala,2006,1,27,00:00,102.0
4132,Jokioinen Ilmala,2006,1,28,00:00,28.4
4133,Jokioinen Ilmala,2006,1,29,00:00,96.2
4134,Jokioinen Ilmala,2006,1,30,00:00,35.6
4135,Jokioinen Ilmala,2006,1,31,00:00,1.6
4136,Jokioinen Ilmala,2006,2,1,00:00,0.6
4137,Jokioinen Ilmala,2006,2,2,00:00,0.6
4138,Jokioinen Ilmala,2006,2,3,00:00,8.2
4139,Jokioinen Ilmala,2006,2,4,00:00,79.2
4140,Jokioinen Ilmala,2006,2,5,00:00,129.5
4141,Jokioinen Ilmala,2006,2,6,00:00,61.4
4142,Jokioinen Ilmala,2006,2,7,00:00,39.0
4143,Jokioinen Ilmala,2006,2,8,00:00,42.4
4144,Jokioinen Ilmala,2006,2,9,00:00,0.9
4145,Jokioinen Ilmala,2006,2,10,00:00,1.3
4146,Jokioinen Ilmala,2006,2,11,00:00,83.2
4147,Jokioinen Ilmala,2006,2,12,00:00,1.5
4148,Jokioinen Ilmala,2006,2,13,00:00,1.3
4149,Jokioinen Ilmala,2006,2,14,00:00,1.9
4150,Jokioinen Ilmala,2006,2,15,00:00,2.3
4151,Jokioinen Ilmala,2006,2,16,00:00,28.8
4152,Jokioinen Ilmala,2006,2,17,00:00,85.1
4153,Jokioinen Ilmala,2006,2,18,00:00,2.6
4154,Jokioinen Ilmala,2006,2,19,00:00,1.7
4155,Jokioinen Ilmala,2006,2,20,00:00,16.2
4156,Jokioinen Ilmala,2006,2,21,00:00,37.8
4157,Jokioinen Ilmala,2006,2,22,00:00,2.3
4158,Jokioinen Ilmala,2006,2,23,00:00,49.1
4159,Jokioinen Ilmala,2006,2,24,00:00,4.5
4160,Jokioinen Ilmala,2006,2,25,00:00,106.5
4161,Jokioinen Ilmala,2006,2,26,00:00,126.9
4162,Jokioinen Ilmala,2006,2,27,00:00,192.7
4163,Jokioinen Ilmala,2006,2,28,00:00,54.5
4164,Jokioinen Ilmala,2006,3,1,00:00,81.2
4165,Jokioinen Ilmala,2006,3,2,00:00,7.6
4166,Jokioinen Ilmala,2006,3,3,00:00,11.9
4167,Jokioinen Ilmala,2006,3,4,00:00,4.3
4168,Jokioinen Ilmala,2006,3,5,00:00,4.2
4169,Jokioinen Ilmala,2006,3,6,00:00,50.6
4170,Jokioinen Ilmala,2006,3,7,00:00,131.0
4171,Jokioinen Ilmala,2006,3,8,00:00,5.7
4172,Jokioinen Ilmala,2006,3,9,00:00,167.9
4173,Jokioinen Ilmala,2006,3,10,00:00,150.9
4174,Jokioinen Ilmala,2006,3,11,00:00,175.0
4175,Jokioinen Ilmala,2006,3,12,00:00,207.1
4176,Jokioinen Ilmala,2006,3,13,00:00,237.6
4177,Jokioinen Ilmala,2006,3,14,00:00,12.3
4178,Jokioinen Ilmala,2006,3,15,00:00,40.0
4179,Jokioinen Ilmala,2006,3,16,00:00,108.6
4180,Jokioinen Ilmala,2006,3,17,00:00,144.7
4181,Jokioinen Ilmala,2006,3,18,00:00,6.9
4182,Jokioinen Ilmala,2006,3,19,00:00,42.6
4183,Jokioinen Ilmala,2006,3,20,00:00,218.9
4184,Jokioinen Ilmala,2006,3,21,00:00,159.1
4185,Jokioinen Ilmala,2006,3,22,00:00,215.6
4186,Jokioinen Ilmala,2006,3,23,00:00,226.9
4187,Jokioinen Ilmala,2006,3,24,00:00,106.3
4188,Jokioinen Ilmala,2006,3,25,00:00,190.7
4189,Jokioinen Ilmala,2006,3,26,00:00,199.4
4190,Jokioinen Ilmala,2006,3,27,00:00,57.9
4191,Jokioinen Ilmala,2006,3,28,00:00,2.9
4192,Jokioinen Ilmala,2006,3,29,00:00,4.1
4193,Jokioinen Ilmala,2006,3,30,00:00,3.0
4194,Jokioinen Ilmala,2006,3,31,00:00,6.7
4195,Jokioinen Ilmala,2006,4,1,00:00,3.3
4461,Jokioinen Ilmala,2006,4,2,00:00,4.1
4462,Jokioinen Ilmala,2006,4,3,00:00,3.2
4463,Jokioinen Ilmala,2006,4,4,00:00,3.9
4464,Jokioinen Ilmala,2006,4,5,00:00,8.2
4465,Jokioinen Ilmala,2006,4,6,00:00,31.8
4466,Jokioinen Ilmala,2006,4,7,00:00,8.2
4467,Jokioinen Ilmala,2006,4,8,00:00,-
4468,-,2006,4,9,00:00,-
4469,-,2006,4,10,00:00,-
4470,Jokioinen Ilmala,2006,4,11,00:00,5.4
4471,Jokioinen Ilmala,2006,4,12,00:00,157.9
4472,Jokioinen Ilmala,2006,4,13,00:00,-
4473,-,2006,4,14,00:00,-
4474,-,2006,4,15,00:00,-
4475,-,2006,4,16,00:00,-
4476,-,2006,4,17,00:00,-
4477,-,2006,4,18,00:00,-
4478,Jokioinen Ilmala,2006,4,19,00:00,88.6
4479,Jokioinen Ilmala,2006,4,20,00:00,13.5
4480,Jokioinen Ilmala,2006,4,21,00:00,169.8
4481,Jokioinen Ilmala,2006,4,22,00:00,239.6
4482,Jokioinen Ilmala,2006,4,23,00:00,290.7
4483,Jokioinen Ilmala,2006,4,24,00:00,284.7
4484,Jokioinen Ilmala,2006,4,25,00:00,81.6
4485,Jokioinen Ilmala,2006,4,26,00:00,200
4486,Jokioinen Ilmala,2006,4,27,00:00,174.2
4487,Jokioinen Ilmala,2006,4,28,00:00,149.7
4488,Jokioinen Ilmala,2006,4,29,00:00,169.5
4489,Jokioinen Ilmala,2006,4,30,00:00,300.4
4490,Jokioinen Ilmala,2006,5,1,00:00,250.3
4491,Jokioinen Ilmala,2006,5,2,00:00,83.4
4492,Jokioinen Ilmala,2006,5,3,00:00,122
4493,Jokioinen Ilmala,2006,5,4,00:00,218.8
4494,Jokioinen Ilmala,2006,5,5,00:00,228.4
4495,Jokioinen Ilmala,2006,5,6,00:00,267.1
4496,Jokioinen Ilmala,2006,5,7,00:00,273.1
4497,Jokioinen Ilmala,2006,5,8,00:00,235.7
4498,Jokioinen Ilmala,2006,5,9,00:00,298.2
4499,Jokioinen Ilmala,2006,5,10,00:00,300.2
4500,Jokioinen Ilmala,2006,5,11,00:00,226.5
4501,Jokioinen Ilmala,2006,5,12,00:00,148.4
4502,Jokioinen Ilmala,2006,5,13,00:00,107.2
4503,Jokioinen Ilmala,2006,5,14,00:00,319.3
4504,Jokioinen Ilmala,2006,5,15,00:00,106.7
4505,Jokioinen Ilmala,2006,5,16,00:00,206.9
4506,Jokioinen Ilmala,2006,5,17,00:00,329.3
4507,Jokioinen Ilmala,2006,5,18,00:00,179.3
4508,Jokioinen Ilmala,2006,5,19,00:00,74.3
4509,Jokioinen Ilmala,2006,5,20,00:00,3.1
4510,Jokioinen Ilmala,2006,5,21,00:00,42.2
4511,Jokioinen Ilmala,2006,5,22,00:00,180.9
4512,Jokioinen Ilmala,2006,5,23,00:00,3.9
4513,Jokioinen Ilmala,2006,5,24,00:00,4.8
4514,Jokioinen Ilmala,2006,5,25,00:00,114.6
4515,Jokioinen Ilmala,2006,5,26,00:00,3.9
4516,Jokioinen Ilmala,2006,5,27,00:00,13.6
4517,Jokioinen Ilmala,2006,5,28,00:00,88.6
4518,Jokioinen Ilmala,2006,5,29,00:00,76.9
4519,Jokioinen Ilmala,2006,5,30,00:00,111.9
4520,Jokioinen Ilmala,2006,5,31,00:00,152
4521,Jokioinen Ilmala,2006,6,1,00:00,228.8
4522,Jokioinen Ilmala,2006,6,2,00:00,262.3
4523,Jokioinen Ilmala,2006,6,3,00:00,3.1
4524,Jokioinen Ilmala,2006,6,4,00:00,285.2
4525,Jokioinen Ilmala,2006,6,5,00:00,170.8
4526,Jokioinen Ilmala,2006,6,6,00:00,72.7
4527,Jokioinen Ilmala,2006,6,7,00:00,77.3
4528,Jokioinen Ilmala,2006,6,8,00:00,108
4529,Jokioinen Ilmala,2006,6,9,00:00,83.2
4530,Jokioinen Ilmala,2006,6,10,00:00,340.8
4531,Jokioinen Ilmala,2006,6,11,00:00,287.8
4532,Jokioinen Ilmala,2006,6,12,00:00,333
4533,Jokioinen Ilmala,2006,6,13,00:00,335
4534,Jokioinen Ilmala,2006,6,14,00:00,219.7
4535,Jokioinen Ilmala,2006,6,15,00:00,243.2
4536,Jokioinen Ilmala,2006,6,16,00:00,-
4537,-,2006,6,17,00:00,-
4538,Jokioinen Ilmala,2006,6,18,00:00,347.5
4539,Jokioinen Ilmala,2006,6,19,00:00,251
4540,Jokioinen Ilmala,2006,6,20,00:00,280.7
4541,Jokioinen Ilmala,2006,6,21,00:00,161.4
4542,Jokioinen Ilmala,2006,6,22,00:00,40
4543,Jokioinen Ilmala,2006,6,23,00:00,207
4544,Jokioinen Ilmala,2006,6,24,00:00,294.2
4545,Jokioinen Ilmala,2006,6,25,00:00,213.4
4546,Jokioinen Ilmala,2006,6,26,00:00,195
4547,Jokioinen Ilmala,2006,6,27,00:00,2.1
4548,Jokioinen Ilmala,2006,6,28,00:00,21.2
4549,Jokioinen Ilmala,2006,6,29,00:00,259.4
4550,Jokioinen Ilmala,2006,6,30,00:00,336.4
4551,Jokioinen Ilmala,2006,7,1,00:00,297.2
4552,Jokioinen Ilmala,2006,7,2,00:00,208.5
4553,Jokioinen Ilmala,2006,7,3,00:00,309.6
4554,Jokioinen Ilmala,2006,7,4,00:00,259.4
4555,Jokioinen Ilmala,2006,7,5,00:00,340.3
4556,Jokioinen Ilmala,2006,7,6,00:00,217.4
4557,Jokioinen Ilmala,2006,7,7,00:00,272.2
4558,Jokioinen Ilmala,2006,7,8,00:00,246.9
4559,Jokioinen Ilmala,2006,7,9,00:00,261.6
4560,Jokioinen Ilmala,2006,7,10,00:00,157.6
4561,Jokioinen Ilmala,2006,7,11,00:00,182.5
4562,Jokioinen Ilmala,2006,7,12,00:00,240.5
4563,Jokioinen Ilmala,2006,7,13,00:00,265.6
4564,Jokioinen Ilmala,2006,7,14,00:00,272.5
4565,Jokioinen Ilmala,2006,7,15,00:00,287.4
4566,Jokioinen Ilmala,2006,7,16,00:00,348.7
4567,Jokioinen Ilmala,2006,7,17,00:00,281.7
4568,Jokioinen Ilmala,2006,7,18,00:00,298
4569,Jokioinen Ilmala,2006,7,19,00:00,239.1
4570,Jokioinen Ilmala,2006,7,20,00:00,121.7
4571,Jokioinen Ilmala,2006,7,21,00:00,24.1
4572,Jokioinen Ilmala,2006,7,22,00:00,71
4573,Jokioinen Ilmala,2006,7,23,00:00,245.2
4574,Jokioinen Ilmala,2006,7,24,00:00,-
4575,-,2006,7,25,00:00,-
4576,-,2006,7,26,00:00,-
4577,Jokioinen Ilmala,2006,7,27,00:00,314.1
4578,Jokioinen Ilmala,2006,7,28,00:00,-
4579,-,2006,7,29,00:00,-
4580,-,2006,7,30,00:00,-
4581,-,2006,7,31,00:00,-
4582,-,2006,8,1,00:00,-
4583,-,2006,8,2,00:00,-
4584,Jokioinen Ilmala,2006,8,3,00:00,225.6
4585,Jokioinen Ilmala,2006,8,4,00:00,244.2
4586,Jokioinen Ilmala,2006,8,5,00:00,301.3
4587,Jokioinen Ilmala,2006,8,6,00:00,192.8
4588,Jokioinen Ilmala,2006,8,7,00:00,201.5
4589,Jokioinen Ilmala,2006,8,8,00:00,23.4
4590,Jokioinen Ilmala,2006,8,9,00:00,76
4591,Jokioinen Ilmala,2006,8,10,00:00,133.5
4592,Jokioinen Ilmala,2006,8,11,00:00,215.7
4593,Jokioinen Ilmala,2006,8,12,00:00,133.7
4594,Jokioinen Ilmala,2006,8,13,00:00,77.2
4595,Jokioinen Ilmala,2006,8,14,00:00,62.6
4596,Jokioinen Ilmala,2006,8,15,00:00,27.9
4597,Jokioinen Ilmala,2006,8,16,00:00,108.3
4598,Jokioinen Ilmala,2006,8,17,00:00,42.2
4599,Jokioinen Ilmala,2006,8,18,00:00,167.2
4600,Jokioinen Ilmala,2006,8,19,00:00,166.9
4601,Jokioinen Ilmala,2006,8,20,00:00,72.8
