Date,Venue,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2005-04-11,Levi,0.5,56.0,7.0,19.5
2005-04-12,Levi,-0.9,55.0,0.0,133.3
2005-04-13,Levi,-1.8,61.0,8.0,112.4
2005-04-14,Levi,-1.1,60.0,8.0,186.9
2005-04-15,Levi,2.1,58.0,6.0,
2005-04-16,Levi,0.0,57.0,7.0,
2005-04-17,Levi,-1.1,56.0,1.0,287.7
2005-04-18,Levi,-1.8,55.0,6.0,278.5
2005-04-19,Levi,-4.5,55.0,0.0,233.7
2005-04-20,Levi,-2.6,55.0,6.0,62.8
2005-04-21,Levi,-1.2,55.0,7.0,90.8
2005-04-22,Levi,-1.2,55.0,6.0,17.0
2005-04-23,Levi,0.3,55.0,0.0,119.0
2005-04-24,Levi,3.3,54.0,0.0,266.6
2005-04-25,Levi,4.0,54.0,1.0,285.1
2005-04-26,Levi,4.9,53.0,0.0,202.8
2005-04-27,Levi,4.1,52.0,0.0,189.4
2005-04-28,Levi,2.4,48.0,7.0,130.4
2005-04-29,Levi,0.9,47.0,7.0,131.8
2005-04-30,Levi,0.6,47.0,8.0,7.0
2005-05-01,Levi,-1.3,47.0,0.0,96.1
2005-05-02,Levi,-1.4,47.0,0.0,152.9
2005-05-03,Levi,-0.6,46.0,7.0,5.8
2005-05-04,Levi,0.7,51.0,7.0,4.3
2005-05-05,Levi,-1.0,52.0,7.0,2.2
2005-05-06,Levi,-0.7,54.0,8.0,134.4
2005-05-07,Levi,1.6,54.0,7.0,73.8
2005-05-08,Levi,1.1,48.0,7.0,172.1
2005-05-09,Levi,0.4,48.0,7.0,168.0
2005-05-10,Levi,4.0,58.0,4.0,176.1
2005-05-11,Levi,2.3,49.0,6.0,121.3
2005-05-12,Levi,5.3,46.0,7.0,170.3
2005-05-13,Levi,5.3,46.0,0.0,252.7
2005-05-14,Levi,3.2,39.0,0.0,270.7
2005-05-15,Levi,2.5,32.0,0.0,13.6
2005-05-16,Levi,4.5,32.0,0.0,47.4
2005-05-17,Levi,2.5,25.0,8.0,76.6
2005-05-18,Levi,5.4,22.0,5.0,21.6
2005-05-19,Levi,5.5,15.0,1.0,190.3
2005-05-20,Levi,5.9,12.0,0.0,304.6
2005-05-21,Levi,5.4,10.0,7.0,302.6
2005-05-22,Levi,8.0,-1.0,7.0,75.7
2005-05-23,Levi,11.0,-1.0,1.0,120.3
2005-05-24,Levi,8.9,-1.0,7.0,120.4
2005-05-25,Levi,9.5,-1.0,1.0,238.3
2005-05-26,Levi,10.6,-1.0,1.0,50.9
2005-05-27,Levi,5.6,-1.0,7.0,218.7
2005-05-28,Levi,4.7,-1.0,1.0,360.8
2005-05-29,Levi,3.9,-1.0,7.0,6.1
2005-05-30,Levi,3.9,2.0,7.0,18.5
2005-05-31,Levi,6.6,-1.0,1.0,122.7
2005-06-01,Levi,6.0,-1.0,3.0,38.6
2005-06-02,Levi,6.6,-1.0,7.0,180.2
2005-06-03,Levi,8.9,-1.0,5.0,171.0
2005-06-04,Levi,12.0,-1.0,3.0,4.6
2005-06-05,Levi,11.5,-1.0,4.0,41.6
2005-06-06,Levi,9.0,-1.0,7.0,9.6
2005-06-07,Levi,5.4,-1.0,8.0,144.0
2005-06-08,Levi,7.9,-1.0,3.0,320.2
2005-06-09,Levi,13.1,-1.0,0.0,168.9
2005-06-10,Levi,14.5,-1.0,1.0,262.3
2005-06-11,Levi,15.5,-1.0,1.0,115.9
2005-06-12,Levi,18.6,-1.0,0.0,13.1
2005-06-13,Levi,20.0,-1.0,0.0,13.5
2005-06-14,Levi,11.3,-1.0,1.0,206.7
2005-06-15,Levi,13.0,-1.0,0.0,240.0
2005-06-16,Levi,13.3,-1.0,1.0,306.3
2005-06-17,Levi,16.2,-1.0,1.0,127.9
2005-06-18,Levi,15.8,-1.0,1.0,217.6
2005-06-19,Levi,15.0,-1.0,0.0,283.3
2005-06-20,Levi,17.0,-1.0,0.0,264.3
2005-06-21,Levi,14.8,-1.0,1.0,190.9
2005-06-22,Levi,14.2,-1.0,3.0,128.3
2005-06-23,Levi,15.6,-1.0,0.0,132.9
2005-06-24,Levi,12.6,-1.0,1.0,223.8
2005-06-25,Levi,10.4,-1.0,4.0,62.7
2005-06-26,Levi,11.2,-1.0,1.0,307.2
2005-06-27,Levi,12.0,-1.0,1.0,74.5
2005-06-28,Levi,11.6,-1.0,3.0,86.3
2005-06-29,Levi,11.4,-1.0,5.0,66.5
2005-06-30,Levi,13.9,-1.0,0.0,28.7
2005-07-01,Levi,16.8,-1.0,0.0,276.6
2005-07-02,Levi,18.7,-1.0,0.0,299.8
2005-07-03,Levi,20.5,-1.0,0.0,346.7
2005-07-04,Levi,21.7,-1.0,0.0,270.2
2005-07-05,Levi,20.2,-1.0,0.0,
2005-07-06,Levi,18.1,-1.0,0.0,
2005-07-07,Levi,19.1,-1.0,0.0,
2005-07-08,Levi,20.8,-1.0,0.0,185.6
2005-07-09,Levi,22.5,-1.0,0.0,284.6
2005-07-10,Levi,21.5,-1.0,0.0,318.1
2005-07-11,Levi,15.4,-1.0,0.0,296.1
2005-07-12,Levi,18.2,-1.0,0.0,313.4
2005-07-13,Levi,14.7,-1.0,0.0,312.5
2005-07-14,Levi,13.3,-1.0,0.0,325.9
2005-07-15,Levi,14.8,-1.0,0.0,163.5
2005-07-16,Levi,14.7,-1.0,1.0,132.6
2005-07-17,Levi,15.8,-1.0,0.0,67.7
2005-07-18,Levi,19.1,-1.0,0.0,131.4
2005-07-19,Levi,21.3,-1.0,0.0,38.5
2005-07-20,Levi,12.8,-1.0,5.0,119.7
2005-07-21,Levi,8.9,-1.0,7.0,158.8
2005-07-22,Levi,13.2,-1.0,3.0,4.5
2005-07-23,Levi,10.0,-1.0,7.0,52.3
2005-07-24,Levi,12.2,-1.0,6.0,39.0
2005-07-25,Levi,14.9,-1.0,1.0,32.3
2005-07-26,Levi,16.0,-1.0,0.0,59.2
2005-07-27,Levi,16.5,-1.0,0.0,29.1
2005-07-28,Levi,12.4,-1.0,2.0,239.6
2005-07-29,Levi,7.9,-1.0,5.0,111.8
2005-07-30,Levi,9.6,-1.0,1.0,262.8
2005-07-31,Levi,10.2,-1.0,0.0,267.1
2005-08-01,Levi,11.6,-1.0,0.0,22.5
2005-08-02,Levi,10.1,-1.0,0.0,90.3
2005-08-03,Levi,11.2,-1.0,0.0,317.9
2005-08-04,Levi,13.6,-1.0,1.0,4.7
2005-08-05,Levi,13.1,-1.0,3.0,177.0
2005-08-06,Levi,13.4,-1.0,0.0,131.3
2005-08-07,Levi,12.9,-1.0,0.0,96.0
2005-08-08,Levi,13.3,-1.0,7.0,2.5
2005-08-09,Levi,15.7,-1.0,3.0,117.3
2005-08-10,Levi,19.0,-1.0,1.0,3.8
2005-08-11,Levi,16.7,-1.0,0.0,4.5
2005-08-14,Levi,13.8,-1.0,1.0,32.8
2005-08-15,Levi,11.7,-1.0,7.0,190.2
2005-08-16,Levi,10.7,-1.0,5.0,19.9
2005-08-17,Levi,11.0,-1.0,1.0,202.5
2005-08-18,Levi,10.6,-1.0,1.0,246.7
2005-08-19,Levi,15.5,-1.0,1.0,262.9
2005-08-20,Levi,13.2,-1.0,1.0,213.7
2005-08-21,Levi,10.4,-1.0,0.0,84.5
2005-08-22,Levi,11.8,-1.0,0.0,263.5
2005-08-23,Levi,12.9,-1.0,5.0,129.7
2005-08-24,Levi,13.7,-1.0,1.0,151.8
2005-08-25,Levi,15.5,-1.0,0.0,173.6
2005-08-26,Levi,17.1,-1.0,0.0,12.8
2005-08-27,Levi,13.2,-1.0,0.0,116.8
2005-08-28,Levi,11.1,-1.0,1.0,19.0
2005-08-29,Levi,10.5,-1.0,5.0,77.1
2005-08-30,Levi,11.0,-1.0,2.0,103.9
2005-08-31,Levi,10.4,-1.0,0.0,269.2
2005-09-01,Levi,11.8,-1.0,0.0,282.3
2005-09-02,Levi,13.8,-1.0,0.0,280.0
2005-09-03,Levi,8.5,-1.0,1.0,106.1
2005-09-04,Levi,6.8,-1.0,1.0,147.7
2005-09-05,Levi,8.8,-1.0,1.0,75.9
2005-09-06,Levi,7.2,-1.0,0.0,73.4
2005-09-07,Levi,7.2,-1.0,7.0,177.9
2005-09-08,Levi,5.5,-1.0,8.0,26.1
2005-09-09,Levi,5.1,-1.0,8.0,253.8
2005-09-10,Levi,5.4,-1.0,1.0,144.8
2005-09-11,Levi,3.6,-1.0,0.0,201.9
2005-09-12,Levi,8.2,-1.0,5.0,8.6
2005-09-13,Levi,4.3,-1.0,0.0,190.5
2005-09-14,Levi,5.1,-1.0,7.0,1.9
2005-09-15,Levi,2.9,-1.0,0.0,4.4
2005-09-16,Levi,-0.6,-1.0,0.0,219.8
2005-09-17,Levi,1.6,-1.0,0.0,203.4
2005-09-18,Levi,3.7,-1.0,0.0,26.7
2005-09-19,Levi,6.1,-1.0,0.0,147.9
2005-09-20,Levi,9.9,-1.0,1.0,1.8
2005-09-21,Levi,5.5,-1.0,0.0,57.1
2005-09-23,Levi,7.9,-1.0,0.0,89.6
2005-09-25,Levi,4.7,-1.0,0.0,13.5
2005-09-26,Levi,11.0,-1.0,5.0,122.6
2005-09-27,Levi,10.2,-1.0,5.0,113.6
2005-09-28,Levi,10.3,-1.0,7.0,3.4
2005-09-29,Levi,8.0,-1.0,5.0,92.7
2005-09-30,Levi,7.6,-1.0,7.0,138.8
2005-10-01,Levi,9.2,-1.0,7.0,68.4
2005-10-02,Levi,9.2,-1.0,7.0,10.1
2005-10-03,Levi,7.9,-1.0,5.0,84.8
2005-10-04,Levi,5.8,-1.0,0.0,124.5
2005-10-05,Levi,7.3,-1.0,0.0,202.0
2005-10-06,Levi,7.7,-1.0,0.0,1.8
2005-10-07,Levi,7.1,-1.0,0.0,18.8
2005-10-08,Levi,7.8,-1.0,7.0,105.0
2005-10-09,Levi,10.3,-1.0,5.0,104.4
2005-10-10,Levi,5.9,-1.0,1.0,133.3
2005-10-11,Levi,8.9,-1.0,3.0,105.0
2005-10-12,Levi,9.8,-1.0,5.0,79.8
2005-10-13,Levi,7.7,-1.0,5.0,64.7
2005-10-14,Levi,5.9,-1.0,5.0,5.7
2005-10-15,Levi,2.0,-1.0,7.0,62.8
2005-10-16,Levi,0.2,-1.0,5.0,1.8
2005-10-17,Levi,3.1,-1.0,0.0,61.6
2005-10-18,Levi,0.9,-1.0,0.0,135.5
2005-10-19,Levi,-1.3,-1.0,7.0,10.5
2005-10-20,Levi,0.7,3.0,8.0,105.9
2005-10-21,Levi,-2.2,-1.0,7.0,0.7
2005-10-22,Levi,-2.8,2.0,3.0,0.6
2005-10-23,Levi,-6.9,6.0,0.0,0.9
2005-10-24,Levi,-11.0,5.0,0.0,114.3
2005-10-25,Levi,-14.9,5.0,0.0,131.2
2005-10-26,Levi,-14.8,4.0,0.0,0.7
2005-10-27,Levi,-17.9,4.0,0.0,1.5
2005-10-28,Levi,-2.1,4.0,8.0,0.7
2005-10-29,Levi,6.8,-1.0,7.0,138.2
2005-10-30,Levi,6.1,-1.0,0.0,0.4
2005-10-31,Levi,6.4,-1.0,7.0,0.2
2005-11-01,Levi,4.9,-1.0,6.0,65.7
2005-11-02,Levi,5.5,-1.0,7.0,3.6
2005-11-03,Levi,2.4,-1.0,0.0,2.5
2005-11-04,Levi,5.4,-1.0,7.0,0.2
2005-11-05,Levi,1.6,-1.0,0.0,0.1
2005-11-06,Levi,-6.6,-1.0,0.0,0.4
2005-11-07,Levi,-3.1,4.0,8.0,0.2
2005-11-08,Levi,-0.3,5.0,8.0,4.8
2005-11-09,Levi,1.9,3.0,8.0,
2005-11-10,Levi,2.4,-1.0,7.0,
2005-11-11,Levi,0.2,-1.0,8.0,3.3
2005-11-12,Levi,-0.8,-1.0,3.0,0.1
2005-11-13,Levi,-0.8,-1.0,0.0,28.9
2005-11-14,Levi,-5.0,2.0,0.0,0.2
2005-11-15,Levi,-5.2,3.0,7.0,3.7
2005-11-16,Levi,-5.3,3.0,0.0,97.9
2005-11-17,Levi,-3.7,4.0,7.0,1.8
2005-11-18,Levi,-4.1,3.0,8.0,31.7
2005-11-19,Levi,-2.5,4.0,7.0,31.2
2005-11-20,Levi,-3.1,3.0,8.0,0.6
2005-11-21,Levi,-7.2,3.0,0.0,4.7
2005-11-22,Levi,-4.4,4.0,0.0,17.6
2005-11-23,Levi,1.7,4.0,0.0,0.1
2005-11-24,Levi,-1.3,4.0,7.0,0.1
2005-11-25,Levi,-2.2,13.0,8.0,0.1
2005-11-26,Levi,-5.4,23.0,8.0,0.5
2005-11-27,Levi,-7.4,25.0,8.0,3.1
2005-11-28,Levi,-2.8,25.0,7.0,0.1
2005-11-29,Levi,-1.7,29.0,7.0,0.5
2005-11-30,Levi,-6.6,32.0,7.0,0.4
2005-12-01,Levi,-6.9,31.0,8.0,8.7
2005-12-02,Levi,-8.0,29.0,8.0,0.2
2005-12-03,Levi,-12.2,27.0,2.0,4.0
2005-12-04,Levi,-19.7,27.0,4.0,46.8
2005-12-05,Levi,-9.5,25.0,8.0,0.2
2005-12-06,Levi,-7.6,26.0,8.0,0.2
2005-12-07,Levi,-13.0,26.0,8.0,0.3
2005-12-08,Levi,-21.1,25.0,8.0,0.2
2005-12-09,Levi,-7.1,25.0,8.0,0.5
2005-12-10,Levi,-9.3,24.0,8.0,1.4
2005-12-11,Levi,-9.1,24.0,8.0,0.3
2005-12-12,Levi,-5.0,30.0,7.0,37.6
2005-12-13,Levi,-10.4,30.0,0.0,64.9
2005-12-14,Levi,-13.6,29.0,7.0,40.7
2005-12-15,Levi,-13.1,34.0,8.0,0.2
2005-12-16,Levi,-14.7,40.0,8.0,14.3
2005-12-17,Levi,-6.4,42.0,8.0,7.8
2005-12-18,Levi,-4.4,42.0,8.0,50.9
2005-12-19,Levi,-5.9,42.0,8.0,0.4
2005-12-20,Levi,-9.9,42.0,8.0,0.4
2005-12-21,Levi,-12.8,40.0,8.0,66.4
2005-12-22,Levi,-14.7,40.0,8.0,43.6
2005-12-23,Levi,-8.0,40.0,8.0,0.2
2005-12-24,Levi,-8.8,43.0,8.0,0.1
2005-12-25,Levi,-8.4,46.0,8.0,14.7
2005-12-26,Levi,-17.6,47.0,8.0,1.3
2005-12-27,Levi,-13.3,46.0,3.0,0.3
2005-12-28,Levi,-9.9,45.0,8.0,2.5
2005-12-29,Levi,-17.9,44.0,7.0,0.2
2005-12-30,Levi,-17.4,43.0,8.0,0.3
2005-12-31,Levi,-6.7,45.0,8.0,0.2
2006-01-01,Levi,-7.2,46.0,8.0,0.4
2006-01-02,Levi,-4.4,50.0,7.0,0.4
2006-01-03,Levi,-8.5,50.0,8.0,1.6
2006-01-04,Levi,-6.5,49.0,7.0,0.5
2006-01-05,Levi,-2.7,49.0,4.0,0.5
2006-01-06,Levi,-9.6,49.0,4.0,0.4
2006-01-07,Levi,-12.1,48.0,8.0,0.5
2006-01-08,Levi,-13.2,47.0,8.0,47.9
2006-01-09,Levi,-16.6,47.0,7.0,0.3
2006-01-10,Levi,-7.7,47.0,1.0,0.8
2006-01-11,Levi,-4.7,47.0,7.0,0.1
2006-01-14,Levi,-4.1,47.0,7.0,27.2
2006-01-15,Levi,-9.3,47.0,1.0,0.4
2006-01-16,Levi,-13.8,47.0,8.0,0.2
2006-01-17,Levi,-15.5,47.0,8.0,0.4
2006-01-18,Levi,-28.6,47.0,0.0,93.4
2006-01-19,Levi,-34.7,47.0,0.0,97.7
2006-01-20,Levi,-35.3,47.0,0.0,57.1
2006-01-21,Levi,-27.0,47.0,0.0,89.1
2006-01-22,Levi,-19.3,47.0,8.0,100.6
2006-01-23,Levi,-5.8,53.0,3.0,0.3
2006-01-24,Levi,-6.0,53.0,7.0,0.2
2006-01-25,Levi,-8.4,60.0,0.0,0.9
2006-01-26,Levi,-0.1,64.0,5.0,1.3
2006-01-27,Levi,-1.9,63.0,0.0,102.0
2006-01-28,Levi,-6.0,63.0,3.0,28.4
2006-01-29,Levi,-6.8,63.0,0.0,96.2
2006-01-30,Levi,-9.5,62.0,0.0,35.6
2006-01-31,Levi,-17.5,62.0,0.0,1.6
2006-02-01,Levi,-11.1,69.0,8.0,0.6
2006-02-02,Levi,-16.4,74.0,8.0,0.6
2006-02-03,Levi,-21.7,75.0,0.0,8.2
2006-02-04,Levi,-23.0,75.0,1.0,79.2
2006-02-05,Levi,-29.9,74.0,7.0,129.5
2006-02-06,Levi,-21.3,74.0,7.0,61.4
2006-02-07,Levi,-13.0,72.0,7.0,39.0
2006-02-08,Levi,-9.9,75.0,8.0,42.4
2006-02-09,Levi,-7.8,74.0,7.0,0.9
2006-02-10,Levi,-9.5,73.0,0.0,1.3
2006-02-11,Levi,-12.9,72.0,0.0,83.2
2006-02-12,Levi,-9.2,72.0,7.0,1.5
2006-02-13,Levi,-5.5,72.0,7.0,1.3
2006-02-14,Levi,-13.5,73.0,0.0,1.9
2006-02-15,Levi,-4.7,72.0,8.0,2.3
2006-02-16,Levi,-5.1,72.0,8.0,28.8
2006-02-17,Levi,-12.4,71.0,7.0,85.1
2006-02-18,Levi,-20.6,71.0,8.0,2.6
2006-02-19,Levi,-18.9,72.0,8.0,1.7
2006-02-20,Levi,-22.1,73.0,8.0,16.2
2006-02-21,Levi,-14.7,73.0,7.0,37.8
2006-02-22,Levi,0.2,75.0,6.0,2.3
2006-02-23,Levi,-1.8,75.0,1.0,49.1
2006-02-24,Levi,-1.7,74.0,0.0,4.5
2006-02-25,Levi,-9.0,74.0,0.0,106.5
2006-02-26,Levi,-13.9,73.0,0.0,126.9
2006-02-27,Levi,-18.1,72.0,0.0,192.7
2006-02-28,Levi,-23.8,72.0,0.0,54.5
2006-03-01,Levi,-23.1,71.0,0.0,81.2
2006-03-02,Levi,-26.9,71.0,0.0,7.6
2006-03-03,Levi,-27.2,70.0,0.0,11.9
2006-03-04,Levi,-23.5,70.0,4.0,4.3
2006-03-05,Levi,-24.4,70.0,0.0,4.2
2006-03-06,Levi,-22.2,70.0,0.0,50.6
2006-03-07,Levi,-24.0,70.0,0.0,131.0
2006-03-08,Levi,-12.1,70.0,5.0,5.7
2006-03-09,Levi,-10.3,70.0,7.0,167.9
2006-03-10,Levi,-4.7,72.0,6.0,150.9
2006-03-11,Levi,-5.8,75.0,7.0,175.0
2006-03-12,Levi,-1.9,74.0,0.0,207.1
2006-03-13,Levi,-7.6,73.0,0.0,237.6
2006-03-14,Levi,-4.7,73.0,0.0,12.3
2006-03-15,Levi,-5.3,72.0,0.0,40.0
2006-03-16,Levi,1.0,72.0,0.0,108.6
2006-03-17,Levi,1.9,71.0,7.0,144.7
2006-03-18,Levi,-1.7,70.0,5.0,6.9
2006-03-19,Levi,-7.4,70.0,1.0,42.6
2006-03-20,Levi,-10.5,70.0,0.0,218.9
2006-03-21,Levi,-8.9,70.0,2.0,159.1
2006-03-22,Levi,-9.0,69.0,0.0,215.6
2006-03-23,Levi,-6.1,69.0,4.0,226.9
2006-03-24,Levi,-4.5,70.0,7.0,106.3
2006-03-25,Levi,-6.8,71.0,3.0,190.7
2006-03-26,Levi,-7.8,71.0,7.0,199.4
2006-03-27,Levi,-12.0,71.0,0.0,57.9
2006-03-28,Levi,-12.9,70.0,0.0,2.9
2006-03-29,Levi,-11.6,70.0,0.0,4.1
2006-03-30,Levi,-14.5,70.0,0.0,3.0
2006-03-31,Levi,-13.1,70.0,7.0,6.7
2006-04-01,Levi,-6.6,72.0,8.0,3.3
2006-04-02,Levi,-6.0,80.0,7.0,4.1
2006-04-03,Levi,-5.2,79.0,7.0,3.2
2006-04-04,Levi,-2.4,80.0,7.0,3.9
2006-04-05,Levi,-4.3,82.0,0.0,8.2
2006-04-06,Levi,-2.4,82.0,7.0,31.8
2006-04-07,Levi,-0.5,80.0,7.0,8.2
2006-04-08,Levi,-2.0,79.0,7.0,
2006-04-09,Levi,0.0,78.0,7.0,
2006-04-10,Levi,1.8,76.0,1.0,
2006-04-11,Levi,0.4,75.0,0.0,5.4
2006-04-12,Levi,-1.3,75.0,8.0,157.9
2006-04-13,Levi,0.8,75.0,7.0,
2006-04-14,Levi,1.6,73.0,7.0,
2006-04-15,Levi,0.3,71.0,7.0,
2006-04-16,Levi,0.5,71.0,7.0,
2006-04-17,Levi,1.8,70.0,7.0,
2006-04-18,Levi,1.6,63.0,7.0,
2006-04-19,Levi,0.8,58.0,7.0,88.6
2006-04-20,Levi,1.8,55.0,7.0,13.5
2006-04-21,Levi,1.0,52.0,3.0,169.8
2006-04-22,Levi,1.6,50.0,0.0,239.6
2006-04-23,Levi,2.1,50.0,1.0,290.7
2006-04-24,Levi,5.6,48.0,0.0,284.7
2006-04-25,Levi,4.7,47.0,0.0,81.6
2006-04-26,Levi,6.9,45.0,0.0,200.0
2006-04-28,Levi,5.7,30.0,0.0,149.7
2006-04-29,Levi,5.7,25.0,0.0,169.5
2006-04-30,Levi,6.6,22.0,0.0,300.4
2006-05-01,Levi,7.4,19.0,0.0,250.3
2006-05-02,Levi,7.7,15.0,0.0,83.4
2006-05-03,Levi,7.6,9.0,0.0,122.0
2006-05-04,Levi,6.4,8.0,5.0,218.8
2006-05-05,Levi,10.7,-1.0,0.0,228.4
2006-05-06,Levi,13.0,-1.0,0.0,267.1
2006-05-07,Levi,14.0,-1.0,0.0,273.1
2006-05-08,Levi,10.7,-1.0,0.0,235.7
2006-05-09,Levi,4.2,-1.0,0.0,298.2
2006-05-10,Levi,8.5,-1.0,1.0,300.2
2006-05-11,Levi,4.1,-1.0,5.0,226.5
2006-05-12,Levi,3.2,-1.0,7.0,148.4
2006-05-13,Levi,4.5,-1.0,7.0,107.2
2006-05-14,Levi,1.2,-1.0,6.0,319.3
2006-05-15,Levi,-1.2,-1.0,0.0,106.7
2006-05-16,Levi,-0.3,-1.0,1.0,206.9
2006-05-17,Levi,0.8,-1.0,1.0,329.3
2006-05-18,Levi,2.7,-1.0,3.0,179.3
2006-05-19,Levi,5.7,-1.0,7.0,74.3
2006-05-20,Levi,7.8,-1.0,7.0,3.1
2006-05-21,Levi,11.6,-1.0,3.0,42.2
2006-05-22,Levi,11.6,-1.0,1.0,180.9
2006-05-23,Levi,11.0,-1.0,4.0,3.9
2006-05-24,Levi,6.4,-1.0,7.0,4.8
2006-05-25,Levi,3.7,-1.0,8.0,114.6
2006-05-26,Levi,4.3,-1.0,8.0,3.9
2006-05-27,Levi,5.4,-1.0,7.0,13.6
2006-05-28,Levi,7.6,-1.0,6.0,88.6
2006-05-29,Levi,9.9,-1.0,2.0,76.9
2006-05-30,Levi,6.5,-1.0,7.0,111.9
2006-05-31,Levi,5.1,-1.0,8.0,152.0
2006-06-01,Levi,5.4,-1.0,7.0,228.8
2006-06-02,Levi,9.1,-1.0,5.0,262.3
2006-06-03,Levi,11.3,-1.0,2.0,3.1
2006-06-04,Levi,7.7,-1.0,5.0,285.2
2006-06-05,Levi,6.1,-1.0,8.0,170.8
2006-06-06,Levi,7.1,-1.0,8.0,72.7
2006-06-07,Levi,10.2,-1.0,0.0,77.3
2006-06-08,Levi,11.7,-1.0,1.0,108.0
2006-06-09,Levi,10.8,-1.0,0.0,83.2
2006-06-10,Levi,9.5,-1.0,5.0,340.8
2006-06-11,Levi,12.1,-1.0,0.0,287.8
2006-06-12,Levi,19.2,-1.0,0.0,333.0
2006-06-13,Levi,22.8,-1.0,0.0,335.0
2006-06-14,Levi,14.7,-1.0,0.0,219.7
2006-06-15,Levi,12.2,-1.0,1.0,243.2
2006-06-16,Levi,15.2,-1.0,0.0,
2006-06-17,Levi,13.8,-1.0,0.0,
2006-06-18,Levi,14.5,-1.0,0.0,347.5
2006-06-19,Levi,17.0,-1.0,1.0,251.0
2006-06-20,Levi,16.5,-1.0,2.0,280.7
2006-06-21,Levi,15.3,-1.0,1.0,161.4
2006-06-22,Levi,15.6,-1.0,0.0,40.0
2006-06-23,Levi,15.3,-1.0,1.0,207.0
2006-06-24,Levi,12.9,-1.0,3.0,294.2
2006-06-25,Levi,13.7,-1.0,0.0,213.4
2006-06-26,Levi,10.6,-1.0,2.0,195.0
2006-06-27,Levi,11.1,-1.0,0.0,2.1
2006-06-28,Levi,12.6,-1.0,0.0,21.2
2006-06-29,Levi,10.5,-1.0,2.0,259.4
2006-06-30,Levi,14.9,-1.0,0.0,336.4
2006-07-01,Levi,18.8,-1.0,0.0,297.2
2006-07-02,Levi,19.4,-1.0,0.0,208.5
2006-07-03,Levi,19.0,-1.0,0.0,309.6
2006-07-04,Levi,13.2,-1.0,0.0,259.4
2006-07-05,Levi,12.8,-1.0,1.0,340.3
2006-07-06,Levi,16.0,-1.0,0.0,217.4
2006-07-07,Levi,18.8,-1.0,0.0,272.2
2006-07-08,Levi,21.0,-1.0,0.0,246.9
2006-07-09,Levi,18.7,-1.0,0.0,261.6
2006-07-10,Levi,17.8,-1.0,1.0,157.6
2006-07-11,Levi,16.7,-1.0,1.0,182.5
2006-07-12,Levi,14.3,-1.0,1.0,240.5
2006-07-13,Levi,13.0,-1.0,2.0,265.6
2006-07-14,Levi,12.2,-1.0,0.0,272.5
2006-07-15,Levi,11.4,-1.0,0.0,287.4
2006-07-16,Levi,14.2,-1.0,0.0,348.7
2006-07-17,Levi,15.4,-1.0,0.0,281.7
2006-07-18,Levi,11.1,-1.0,1.0,298.0
2006-07-19,Levi,9.1,-1.0,5.0,239.1
2006-07-22,Levi,14.0,-1.0,1.0,71.0
2006-07-23,Levi,15.7,-1.0,0.0,245.2
2006-07-24,Levi,13.7,-1.0,0.0,
2006-07-25,Levi,11.4,-1.0,0.0,
2006-07-26,Levi,10.3,-1.0,5.0,
2006-07-29,Levi,11.9,-1.0,0.0,
2006-07-30,Levi,14.0,-1.0,0.0,
2006-07-31,Levi,17.1,-1.0,0.0,
2006-08-01,Levi,17.3,-1.0,0.0,
2006-08-02,Levi,15.4,-1.0,0.0,
2006-08-03,Levi,14.2,-1.0,0.0,225.6
2006-08-04,Levi,14.5,-1.0,0.0,244.2
2006-08-05,Levi,11.3,-1.0,0.0,301.3
2006-08-06,Levi,13.3,-1.0,0.0,192.8
2006-08-07,Levi,15.8,-1.0,0.0,201.5
2006-08-08,Levi,19.3,-1.0,0.0,23.4
2006-08-09,Levi,15.7,-1.0,0.0,76.0
2006-08-10,Levi,15.0,-1.0,0.0,133.5
2006-08-11,Levi,15.5,-1.0,0.0,215.7
2006-08-12,Levi,16.0,-1.0,0.0,133.7
2006-08-13,Levi,18.0,-1.0,0.0,77.2
2006-08-14,Levi,16.9,-1.0,0.0,62.6
2006-08-15,Levi,11.8,-1.0,0.0,27.9
2006-08-16,Levi,12.3,-1.0,0.0,108.3
2006-08-17,Levi,12.8,-1.0,0.0,42.2
2006-08-18,Levi,11.7,-1.0,1.0,167.2
2006-08-19,Levi,10.5,-1.0,0.0,166.9
2006-08-20,Levi,12.8,-1.0,0.0,72.8
2006-08-21,Levi,14.1,-1.0,1.0,81.3
2006-08-22,Levi,16.0,-1.0,0.0,35.2
2006-08-23,Levi,14.2,-1.0,0.0,140.9
2006-08-24,Levi,12.7,-1.0,0.0,189.7
2006-08-25,Levi,14.7,-1.0,0.0,136.1
2006-08-26,Levi,14.2,-1.0,0.0,151.7
2006-08-27,Levi,14.2,-1.0,0.0,126.4
2006-08-28,Levi,14.6,-1.0,0.0,12.2
2006-08-29,Levi,15.8,-1.0,0.0,53.8
2006-08-30,Levi,13.5,-1.0,2.0,166.8
2006-08-31,Levi,12.9,-1.0,3.0,108.5
2006-09-01,Levi,10.8,-1.0,5.0,123.4
2006-09-02,Levi,10.7,-1.0,7.0,34.1
2006-09-03,Levi,11.7,-1.0,5.0,43.8
2006-09-04,Levi,14.4,-1.0,0.0,56.2
2006-09-05,Levi,11.6,-1.0,0.0,46.0
